Time,?c1,Y2(),Y1()
2.1440116013,100000,1054,1291
2.14701779694,100000,1054,1315
2.15005119412,100000,1051,1301
2.15307368624,100000,1058,1291
2.15613140431,100000,1058,1300
2.15913140842,100000,1097,1282
2.16213891209,100000,1112,1277
2.16514083398,100000,1124,1263
2.16814674785,100000,1142,1282
2.17116765604,100000,1135,1293
2.17417570525,100000,1149,1279
2.17719349322,100000,1153,1270
2.18021805868,100000,1160,1267
2.1832356663,100000,1158,1289
2.18626525567,100000,1177,1261
2.18927393344,100000,1187,1242
2.19227772702,100000,1194,1239
2.1952813903,100000,1203,1238
2.19829290798,100000,1212,1249
2.20129907081,100000,1231,1234
2.20434249065,100000,1237,1230
2.20736459763,100000,1245,1243
2.21038800347,100000,1252,1244
2.21340116852,100000,1271,1225
2.21641188159,100000,1264,1229
2.21941528332,100000,1273,1218
2.22244470121,100000,1271,1207
2.22545803885,100000,1276,1187
2.22846641471,100000,1283,1178
2.23148040419,100000,1275,1195
2.23457869587,100000,1267,1202
2.23759528618,100000,1281,1180
2.24060020143,100000,1295,1165
2.24372539585,100000,1311,1155
2.24673394551,100000,1336,1131
2.24975228894,100000,1341,1125
2.25276769441,100000,1327,1124
2.25577679607,100000,1319,1119
2.25880659894,100000,1319,1113
2.26181737862,100000,1323,1115
2.26484203599,100000,1326,1112
2.26786380408,100000,1348,1090
2.27088651049,100000,1335,1085
2.27397817035,100000,1324,1084
2.27698326569,100000,1335,1086
2.27999549009,100000,1358,1058
2.28300204792,100000,1348,1086
2.2860075175,100000,1348,1075
2.28905775952,100000,1350,1059
2.29208447352,100000,1361,1043
2.29508926499,100000,1377,1034
2.29809975127,100000,1369,1029
2.3011240527,100000,1370,1006
2.30416088227,100000,1387,992
2.30720262072,100000,1372,998
2.31024315562,100000,1377,984
2.31325814081,100000,1380,992
2.31626493289,100000,1389,978
2.31926728778,100000,1402,964
2.32227114115,100000,1384,966
2.32529937929,100000,1381,957
2.32832103762,100000,1363,964
2.33134628227,100000,1363,948
2.33439106612,100000,1366,948
2.33740436411,100000,1360,931
2.34042825005,100000,1354,925
2.34347660759,100000,1366,901
2.3465524268,100000,1363,888
2.34956011939,100000,1348,878
2.35259006112,100000,1336,866
2.35559978961,100000,1310,875
