Time,X1,X2,Y1,Y2,Y3
1.32441128028,1,1,23,5341,390
1.32504781324,1,1,28,5338,382
1.325648344,1,1,28,5333,381
1.32625545459,1,1,32,5329,373
1.32686110729,1,1,26,5322,368
1.32762315473,1,1,22,5312,360
1.32825518373,1,1,26,5299,359
1.32886891981,1,1,31,5290,355
1.3294811774,1,1,32,5272,354
1.33008400078,1,1,26,5259,353
1.33069748343,1,1,18,5250,348
1.33130420016,1,1,17,5247,344
1.33190717978,1,1,20,5235,339
1.33255192413,1,1,21,5224,337
1.33319307053,1,1,22,5215,331
1.33384764371,1,1,25,5207,326
1.33452008052,1,1,22,5200,316
1.33516912541,1,1,26,5187,315
1.33577797453,1,1,26,5166,318
1.33639660532,1,1,24,5155,315
1.33700883133,1,1,27,5148,313
1.33767114609,1,1,26,5142,312
1.33827909435,1,1,27,5134,307
1.33889619206,1,1,24,5119,303
1.33958088961,1,1,24,5112,298
1.34023426162,1,1,24,5106,298
1.34096140692,1,1,26,5094,296
1.34164181459,1,1,25,5077,294
1.34229360362,1,1,26,5064,294
1.34291339358,1,1,28,5055,291
1.34352111043,1,1,25,5038,289
1.34414789518,1,1,22,5025,283
1.3448181355,1,1,23,5017,282
1.34546565187,1,1,18,5009,277
1.34608818468,1,1,19,5003,272
1.34669014715,1,1,22,4992,268
1.34731963157,1,1,22,4985,265
1.34793369801,1,1,31,4967,262
1.34853849397,1,1,29,4954,261
1.34917169407,1,1,24,4938,260
1.34985004381,1,1,33,4925,264
1.35045166299,1,1,29,4916,261
1.35111256825,1,1,26,4910,256
1.35175523423,1,1,29,4902,251
1.3523553059,1,1,19,4889,246
1.35296569653,1,1,21,4880,247
1.3535668682,1,1,17,4871,244
1.35423986723,1,1,18,4864,240
1.35485084749,1,1,19,4857,238
1.35545520299,1,1,24,4852,232
1.35607712431,1,1,23,4843,232
1.35669657545,1,1,22,4830,230
1.35731457908,1,1,20,4820,228
1.35793665236,1,1,15,4813,224
1.35857709286,1,1,19,4803,224
1.35932361697,1,1,22,4798,222
1.35994453499,1,1,23,4791,218
1.36057672467,1,1,20,4788,214
1.36121558752,1,1,20,4778,212
1.36187788061,1,1,23,4770,209
1.36253583979,1,1,30,4759,211
1.36321655368,1,1,29,4745,212
1.36382154001,1,1,21,4733,210
1.36448329074,1,1,12,4720,206
1.3651333877,1,1,16,4714,202
1.36573352206,1,1,16,4697,201
1.36633605191,1,1,15,4691,198
1.36700346199,1,1,11,4683,194
1.36760782408,1,1,17,4671,192
1.36825425952,1,1,16,4661,189
1.36886576646,1,1,16,4654,184
1.36952478624,1,1,18,4647,185
1.37017451716,1,1,20,4642,182
1.37079337634,1,1,23,4633,182
1.37141891945,1,1,23,4629,178
1.37201959566,1,1,26,4620,178
1.37262351088,1,1,27,4611,174
1.37322911532,1,1,24,4603,171
1.37383329192,1,1,23,4589,170
1.37466346554,1,1,25,4580,171
1.37531293633,1,1,16,4568,170
1.37595944112,1,1,15,4559,170
1.3765743613,1,1,18,4552,168
1.37723467239,1,1,20,4541,165
1.37788882681,1,1,18,4539,159
1.37855561309,1,1,20,4533,157
1.37926872106,1,1,19,4526,155
1.37987256508,1,1,21,4523,154
1.38047343666,1,1,26,4508,152
1.38110332577,1,1,30,4497,151
1.38170508893,1,1,38,4491,153
1.38236886824,1,1,35,4478,153
1.38299117874,1,1,32,4466,152
1.38359327585,1,1,34,4452,150
1.38429695899,1,1,37,4446,151
1.38492912089,1,1,35,4428,151
1.38555429986,1,1,34,4415,145
1.38617129865,1,1,29,4405,144
1.386813708,1,1,27,4396,141
1.38742560745,1,1,27,4384,141
1.38807494389,1,1,27,4368,145
1.38868480316,1,1,29,4358,143
1.38929014109,1,1,29,4348,147
1.38989181643,1,1,30,4339,147
1.39049641502,1,1,21,4327,144
1.39121408915,1,1,15,4317,142
1.39181768209,1,1,14,4306,142
1.39242498478,1,1,17,4305,140
1.39305755787,1,1,20,4300,140
1.39367181907,1,1,18,4292,136
1.39432094285,1,1,18,4279,137
1.39494900302,1,1,18,4273,139
1.3955935521,1,1,17,4270,135
1.39619374892,1,1,22,4258,132
1.39691226614,1,1,17,4247,130
1.39758780329,1,1,21,4239,126
1.39821154606,1,1,23,4229,126
1.39901662777,1,1,25,4222,125
1.39964712105,1,1,18,4212,120
1.40026425239,1,1,14,4205,117
1.40097320175,1,1,16,4198,116
1.40160411474,1,1,26,4192,114
1.40221374585,1,1,24,4183,111
1.40289359102,1,1,24,4174,108
1.40349975155,1,1,26,4164,106
1.40421222524,1,1,23,4151,106
1.40482573333,1,1,15,4140,105
1.40549348613,1,1,17,4131,106
1.40627868857,1,1,14,4119,107
1.4068915533,1,1,17,4106,107
1.40752137523,1,1,21,4098,107
1.4081238388,1,1,21,4093,106
1.40882418297,1,1,22,4081,107
1.40945102261,1,1,25,4074,109
1.41005497563,1,1,21,4065,106
1.41068526887,1,1,27,4050,107
1.41130091435,1,1,27,4044,103
1.41192515324,1,1,28,4033,103
1.41258446233,1,1,25,4015,104
1.41319497596,1,1,28,4005,105
1.41381319552,1,1,27,3998,103
1.41445626432,1,1,28,3989,105
1.41511468553,1,1,29,3975,104
1.41571529694,1,1,29,3962,103
1.41638730664,1,1,27,3946,103
1.41706236066,1,1,30,3932,106
1.41769408396,1,1,29,3919,106
1.41829756928,1,1,29,3910,107
1.41890583036,1,1,35,3907,104
1.41953725122,1,1,33,3897,102
1.42013865659,1,1,31,3886,101
1.42075747486,1,1,37,3877,104
1.42137199633,1,1,35,3865,102
1.42197437674,1,1,42,3851,105
1.42257513134,1,1,35,3841,104
1.42318999586,1,1,30,3825,103
1.42380984115,1,1,31,3821,102
1.42446165086,1,1,29,3815,104
1.42508191869,1,1,22,3796,102
1.42573313645,1,1,26,3787,103
1.42634736693,1,1,28,3778,102
1.42702168423,1,1,22,3767,103
1.42762853751,1,1,25,3753,104
1.42850431935,1,1,25,3748,103
1.42912289575,1,1,24,3738,104
1.42974215594,1,1,31,3730,103
1.43042320478,1,1,32,3717,103
1.43105301032,1,1,23,3699,104
1.4317269368,1,1,22,3691,103
1.43236514839,1,1,24,3684,102
1.43298827275,1,1,27,3676,101
1.43360408259,1,1,23,3669,100
1.43421394237,1,1,24,3662,102
1.43481399414,1,1,24,3659,101
1.43541430204,1,1,26,3644,104
1.43602102784,1,1,32,3638,104
1.43663648787,1,1,33,3626,105
1.43726348185,1,1,32,3613,109
1.43789425771,1,1,36,3604,108
1.43851299406,1,1,36,3593,109
1.43913593638,1,1,36,3580,112
1.43983809037,1,1,33,3567,110
1.44047144655,1,1,30,3551,109
1.44108954745,1,1,22,3541,107
1.44173844677,1,1,22,3532,104
1.44236968435,1,1,23,3523,104
1.44305079134,1,1,21,3518,103
1.44375483933,1,1,23,3508,101
1.4443643173,1,1,23,3503,100
1.44496837422,1,1,26,3493,103
1.44562953946,1,1,30,3477,101
1.44628769206,1,1,37,3460,103
1.44689891226,1,1,33,3451,104
1.44752707965,1,1,31,3447,104
1.44817022523,1,1,34,3436,102
1.44892838404,1,1,25,3424,101
1.44952980093,1,1,27,3412,103
1.45014709588,1,1,21,3404,103
1.45077007344,1,1,28,3398,106
1.4513983941,1,1,24,3386,106
1.45206462345,1,1,30,3374,108
1.45266851828,1,1,30,3363,109
1.45332716444,1,1,30,3357,109
1.45396202343,1,1,30,3344,112
1.45457271808,1,1,31,3337,114
1.45517722951,1,1,31,3327,118
1.4557879794,1,1,31,3312,119
1.45647815537,1,1,30,3312,116
1.45713251057,1,1,28,3305,115
1.45774416808,1,1,27,3302,111
1.45843899101,1,1,30,3297,109
1.45910295249,1,1,29,3287,110
1.45973088285,1,1,29,3280,111
1.4603607624,1,1,26,3272,112
1.46097590589,1,1,24,3264,112
1.46163193184,1,1,24,3250,114
1.46231716539,1,1,24,3237,113
1.46296685916,1,1,18,3232,112
1.46359204375,1,1,19,3233,110
1.46423690778,1,1,18,3225,109
1.46484755029,1,1,18,3220,108
1.46553692625,1,1,14,3217,105
1.46649035659,1,1,13,3214,103
1.46711205598,1,1,21,3203,102
1.46778303624,1,1,22,3200,100
1.46844761086,1,1,26,3191,99
1.46909352703,1,1,24,3177,99
1.46973325847,1,1,34,3161,101
1.47035400739,1,1,30,3145,101
1.47100359603,1,1,24,3133,101
1.47174412795,1,1,24,3125,103
1.47238862878,1,1,18,3118,102
1.47299302302,1,1,24,3108,100
1.47360735436,1,1,22,3101,103
1.47423623854,1,1,25,3095,104
1.47488529947,1,1,24,3091,103
1.47555526286,1,1,22,3082,104
1.47626092585,1,1,25,3077,106
1.47687356408,1,1,25,3071,106
1.47748774639,1,1,20,3066,106
1.47811859669,1,1,22,3067,103
1.47875852218,1,1,29,3053,104
1.4793889286,1,1,24,3047,103
1.47999962857,1,1,24,3042,104
1.48072869468,1,1,24,3034,104
1.48137029916,1,1,29,3030,107
1.48200051114,1,1,37,3020,111
1.48261385842,1,1,37,3008,111
1.48323733697,1,1,38,3001,113
1.48386949925,1,1,45,2990,115
1.48447034112,1,1,43,2977,116
1.48519064317,1,1,44,2971,117
1.48579519243,1,1,34,2961,115
1.48641951895,1,1,31,2955,114
1.48705129512,1,1,29,2948,115
1.48771492452,1,1,29,2940,115
1.48832470551,1,1,26,2934,114
1.48897994279,1,1,26,2932,112
1.48959849168,1,1,25,2923,112
1.49025171875,1,1,28,2918,110
1.49090662761,1,1,33,2915,110
1.49156801463,1,1,31,2908,109
1.49218770082,1,1,31,2901,110
1.49279612015,1,1,28,2890,110
1.4934177645,1,1,30,2882,110
1.49405849092,1,1,32,2875,109
1.49465920558,1,1,35,2869,110
1.4952835926,1,1,34,2860,110
1.49590065698,1,1,34,2851,111
1.49653683293,1,1,34,2847,111
1.49714558994,1,1,34,2846,106
1.49786064118,1,1,31,2839,106
1.49848006394,1,1,26,2825,103
1.49909074654,1,1,30,2813,103
1.49973920738,1,1,35,2806,105
1.50041597747,1,1,36,2798,104
1.50102851906,1,1,36,2791,107
1.50169132394,1,1,29,2782,107
1.50233370614,1,1,27,2780,105
1.50296356027,1,1,25,2767,106
1.50372404234,1,1,25,2765,104
1.50453591246,1,1,27,2761,104
1.50513650039,1,1,26,2756,104
1.50622023251,1,1,27,2746,103
1.50685109615,1,1,25,2741,102
1.50754773395,1,1,26,2728,104
1.50822687423,1,1,21,2724,103
1.50888501621,1,1,25,2716,105
1.50960056415,1,1,25,2708,105
1.51020638048,1,1,27,2700,109
1.51081239075,1,1,22,2698,106
1.51143237384,1,1,21,2692,105
1.51208860293,1,1,22,2684,102
1.51289367505,1,1,17,2677,100
1.51363107259,1,1,22,2671,99
1.51423492226,1,1,26,2671,97
1.51489600561,1,1,25,2665,96
1.51563143024,1,1,31,2655,98
1.51630461334,1,1,31,2649,100
1.51694105845,1,1,31,2647,98
1.51765542992,1,1,32,2633,99
1.51834591038,1,1,34,2624,102
1.51894622877,1,1,31,2616,101
1.51955900749,1,1,36,2608,100
1.52016345877,1,1,31,2593,102
1.52076495028,1,1,28,2582,104
1.52139344991,1,1,25,2576,101
1.5220379395,1,1,21,2568,101
1.52278484267,1,1,22,2561,103
1.52342142482,1,1,27,2551,102
1.52413627224,1,1,27,2548,101
1.52479648675,1,1,30,2546,100
1.52542273404,1,1,29,2543,100
1.52608806937,1,1,27,2536,99
1.52669463901,1,1,27,2535,100
1.52731230269,1,1,26,2526,100
1.52792529465,1,1,24,2522,100
1.52857452653,1,1,23,2515,100
1.52924115946,1,1,23,2505,102
1.52986354938,1,1,22,2494,104
1.53070335662,1,1,23,2487,102
1.53131185345,1,1,25,2482,103
1.53196640188,1,1,28,2472,106
1.53274682983,1,1,33,2461,106
1.53338147537,1,1,33,2454,109
1.53400131497,1,1,30,2446,110
1.53469365559,1,1,33,2444,107
1.53532776303,1,1,37,2438,111
1.53601607494,1,1,31,2430,113
1.53661763349,1,1,32,2423,113
1.53723969718,1,1,34,2422,114
1.53787421468,1,1,32,2415,113
1.53852659572,1,1,29,2410,111
1.53915038529,1,1,25,2402,111
1.53979611351,1,1,25,2396,111
1.54041480958,1,1,24,2389,109
1.54104556845,1,1,29,2380,113
1.54164604337,1,1,31,2369,116
1.54229257794,1,1,34,2365,115
1.54293160099,1,1,31,2353,116
1.54353916872,1,1,37,2348,119
1.54417561329,1,1,40,2334,122
1.54481676773,1,1,42,2329,121
1.54542731262,1,1,42,2319,125
1.54606440131,1,1,41,2318,119
1.54667332371,1,1,48,2311,123
1.54731808859,1,1,45,2297,126
1.54792818407,1,1,47,2292,129
1.54852868045,1,1,48,2280,130
1.54928452474,1,1,50,2270,130
1.54994525441,1,1,51,2257,134
1.55057075774,1,1,47,2250,135
1.55121175671,1,1,41,2238,135
1.55188339166,1,1,40,2231,131
1.55249263256,1,1,41,2222,131
1.55311231233,1,1,45,2218,133
1.55374327715,1,1,42,2210,134
1.55435262612,1,1,44,2206,132
1.55499132673,1,1,49,2199,134
1.55559298825,1,1,53,2189,138
1.55620777183,1,1,49,2180,139
1.55716198943,1,1,53,2179,142
1.55779461328,1,1,57,2175,144
1.55840772113,1,1,52,2163,143
1.55905149551,1,1,50,2154,146
1.55966723068,1,1,47,2139,150
1.56028372282,1,1,48,2132,150
1.56088723464,1,1,43,2124,151
1.56152114996,1,1,47,2125,152
1.56220522665,1,1,54,2123,153
1.56288045062,1,1,57,2117,152
1.56357095315,1,1,60,2111,155
1.56419733012,1,1,55,2098,155
1.56483028059,1,1,51,2088,159
1.56551412976,1,1,54,2086,160
1.56612247163,1,1,55,2083,162
1.56675022934,1,1,53,2076,163
1.56736425597,1,1,48,2066,162
1.56799103389,1,1,48,2059,163
1.56860508443,1,1,51,2059,164
1.5693250931,1,1,55,2056,165
1.56995673031,1,1,57,2048,169
1.57060594361,1,1,60,2045,171
1.57125510404,1,1,64,2042,170
1.57185735158,1,1,63,2035,170
1.57248968613,1,1,55,2016,171
1.57313240424,1,1,53,2010,171
1.57373535719,1,1,51,2007,168
1.57433823855,1,1,53,1998,169
1.57498999593,1,1,48,1990,170
1.57565569609,1,1,43,1980,169
1.57630047271,1,1,45,1978,171
1.57690117273,1,1,51,1974,173
1.57750533481,1,1,52,1966,170
1.57815993443,1,1,49,1958,171
1.57881995571,1,1,48,1955,169
1.57942692719,1,1,46,1949,167
1.58013341074,1,1,44,1949,165
1.58079880455,1,1,42,1944,162
1.58140302253,1,1,35,1939,160
1.58215966273,1,1,38,1934,162
1.58285466084,1,1,39,1928,161
1.58350652042,1,1,42,1919,165
1.58412799696,1,1,45,1915,168
1.58473740223,1,1,41,1909,168
1.58534728477,1,1,36,1903,167
1.58604674714,1,1,38,1901,165
1.58673826376,1,1,36,1899,163
1.58741736035,1,1,36,1894,164
1.5880682427,1,1,37,1890,165
1.58868369693,1,1,44,1883,169
1.58929546159,1,1,44,1880,168
1.59003347031,1,1,44,1874,164
1.59071732333,1,1,44,1869,165
1.59137160179,1,1,39,1863,164
1.59198490586,1,1,41,1858,163
1.59261125804,1,1,41,1855,164
1.59322616245,1,1,40,1853,163
1.59384684117,1,1,42,1849,163
1.59447029897,1,1,43,1841,164
1.59508503602,1,1,44,1834,166
1.59572739696,1,1,39,1828,163
1.59640602656,1,1,35,1823,162
1.59702536096,1,1,35,1819,162
1.59765710379,1,1,33,1818,159
1.59827449993,1,1,37,1809,160
1.59888051218,1,1,39,1806,159
1.59957470325,1,1,36,1797,161
1.60025089763,1,1,37,1792,159
1.60086377488,1,1,40,1787,163
1.60149220936,1,1,42,1786,164
1.60209311292,1,1,39,1779,166
1.60271217662,1,1,36,1775,165
1.60343271674,1,1,37,1775,160
1.60403789565,1,1,40,1766,162
1.60466638746,1,1,35,1755,164
1.60526897139,1,1,35,1753,162
1.60596751306,1,1,39,1747,162
1.60659022649,1,1,39,1743,164
1.60722567867,1,1,34,1736,164
1.60787997847,1,1,36,1737,163
1.60855924928,1,1,37,1734,157
1.60916352084,1,1,40,1727,163
1.60977573308,1,1,40,1722,162
1.61043546572,1,1,41,1717,164
1.61106089858,1,1,39,1710,165
1.61167162615,1,1,43,1707,162
1.61227966049,1,1,45,1697,166
1.61290284055,1,1,44,1695,165
1.6135149749,1,1,45,1692,165
1.61414022813,1,1,47,1689,162
1.61474067121,1,1,50,1694,158
1.6153522837,1,1,56,1689,159
1.61598081783,1,1,54,1677,163
1.61659001344,1,1,56,1676,162
1.61723243013,1,1,58,1678,160
1.61783552505,1,1,56,1674,162
1.61847773517,1,1,56,1667,163
1.61911263901,1,1,53,1667,160
1.61975912738,1,1,50,1662,160
1.62038151159,1,1,47,1657,162
1.62107025096,1,1,42,1649,161
1.62168025211,1,1,38,1636,162
1.6222830717,1,1,42,1636,162
1.62299365639,1,1,40,1627,165
1.62365562826,1,1,45,1625,168
1.62433745847,1,1,50,1621,171
1.62500043176,1,1,50,1619,169
1.6256086844,1,1,54,1616,168
1.62621469929,1,1,54,1606,168
1.62687868451,1,1,52,1601,171
1.62748330796,1,1,50,1594,172
1.62811319552,1,1,51,1593,170
1.62874872601,1,1,56,1591,177
1.62945518844,1,1,63,1592,179
1.63009742809,1,1,62,1591,179
1.63071315461,1,1,69,1586,185
1.63135060819,1,1,68,1579,187
1.63197063136,1,1,73,1576,191
1.63259090036,1,1,68,1566,190
1.63320324752,1,1,69,1561,192
1.63385310487,1,1,63,1551,192
1.63452740486,1,1,62,1546,190
1.63518655853,1,1,62,1542,192
1.63580574879,1,1,63,1537,190
1.63643799193,1,1,66,1538,190
1.63706059503,1,1,75,1535,196
1.63766630329,1,1,73,1534,193
1.63828661778,1,1,76,1527,199
1.63890892847,1,1,75,1523,202
1.63956787322,1,1,77,1522,203
1.64019926214,1,1,74,1518,202
1.64079975383,1,1,67,1507,202
1.64147428445,1,1,67,1502,205
1.6420984887,1,1,62,1494,202
1.64276260486,1,1,64,1486,210
1.64345938734,1,1,63,1483,208
1.64412097046,1,1,65,1476,211
1.64472952037,1,1,66,1468,216
1.64533529913,1,1,61,1465,210
1.64598250888,1,1,66,1464,212
1.64660167842,1,1,65,1462,213
1.64727429131,1,1,67,1458,217
1.64788732497,1,1,70,1452,218
1.64849437299,1,1,65,1444,219
1.64911408997,1,1,66,1438,214
1.64972344946,1,1,66,1435,213
1.65052607894,1,1,63,1431,212
1.65116005865,1,1,59,1422,213
1.65177538987,1,1,62,1422,212
1.65237712171,1,1,64,1422,214
1.65302146005,1,1,66,1418,218
1.65363980694,1,1,70,1416,222
1.65424445713,1,1,66,1413,219
1.65489617137,1,1,73,1417,220
1.65551419311,1,1,77,1419,220
1.65612266279,1,1,73,1407,220
1.65673089743,1,1,74,1403,225
1.65740222815,1,1,71,1402,223
1.65801263411,1,1,76,1398,224
1.65867015459,1,1,81,1393,228
1.65928653441,1,1,82,1391,225
1.65989146997,1,1,87,1382,235
1.66050398719,1,1,85,1373,238
1.66110473802,1,1,86,1376,234
1.66179995157,1,1,90,1375,235
1.66256187961,1,1,91,1369,234
1.6631698017,1,1,94,1366,236
1.66377412071,1,1,84,1356,236
1.66440959131,1,1,78,1348,234
1.66503325193,1,1,76,1346,234
1.66564236792,1,1,75,1342,233
1.66628994392,1,1,72,1335,233
1.66690001712,1,1,76,1332,238
1.66752867454,1,1,74,1332,236
1.66816812926,1,1,79,1327,242
1.66882601254,1,1,81,1325,244
1.66943716593,1,1,82,1313,245
1.67009166124,1,1,85,1310,245
1.67069390967,1,1,79,1304,247
1.67137685207,1,1,83,1298,251
1.67200451477,1,1,84,1300,246
1.67263276351,1,1,82,1299,245
1.67327847183,1,1,81,1296,245
1.67391669824,1,1,75,1288,245
1.67457448181,1,1,80,1286,250
1.67518400918,1,1,78,1283,249
1.67582818091,1,1,80,1287,245
1.67643741434,1,1,76,1283,245
1.6770735475,1,1,84,1285,249
1.67774248804,1,1,85,1272,255
1.67837642174,1,1,83,1267,254
1.67898617789,1,1,89,1263,258
1.67959486938,1,1,92,1256,262
1.68019918975,1,1,98,1248,270
1.68081879536,1,1,93,1247,266
1.68144707233,1,1,96,1241,273
1.6820784748,1,1,90,1234,272
1.68269660988,1,1,93,1228,277
1.68333757524,1,1,88,1218,280
1.68396117953,1,1,88,1214,282
1.68456918479,1,1,94,1212,284
1.68524594301,1,1,93,1203,286
1.68585527986,1,1,94,1195,289
1.68654140964,1,1,96,1190,292
1.68717963762,1,1,90,1181,293
1.68782538438,1,1,87,1173,294
1.68845249585,1,1,82,1169,293
1.68908137488,1,1,78,1157,295
1.68968461054,1,1,78,1157,293
1.69028479351,1,1,79,1155,296
1.69093146223,1,1,79,1150,295
1.69156897396,1,1,80,1145,297
1.69221491481,1,1,81,1148,295
1.69282979286,1,1,77,1143,294
1.69344382291,1,1,71,1139,288
1.69410002321,1,1,74,1135,293
1.69470457518,1,1,81,1136,299
1.69530593221,1,1,82,1135,299
1.69595654113,1,1,84,1131,301
1.69667548816,1,1,82,1130,300
1.69729857795,1,1,78,1128,296
1.69790726721,1,1,80,1125,295
1.69852650036,1,1,76,1124,290
1.69913511244,1,1,84,1126,290
1.6997808135,1,1,89,1129,290
1.70039919866,1,1,88,1123,291
1.70105330446,1,1,84,1119,291
1.70168768147,1,1,79,1116,291
1.70229054811,1,1,78,1116,290
1.70289394294,1,1,80,1117,291
1.70355763871,1,1,79,1113,290
1.70420906593,1,1,78,1106,290
1.7048282244,1,1,80,1098,292
1.7054318752,1,1,83,1094,295
1.7060955385,1,1,88,1088,300
1.70674595886,1,1,95,1091,300
1.70744611384,1,1,95,1083,302
1.7080844823,1,1,97,1082,305
1.70870454535,1,1,93,1079,302
1.70931458846,1,1,92,1082,294
1.7099233228,1,1,94,1084,292
1.71070185774,1,1,101,1082,293
1.71131687258,1,1,100,1070,292
1.7119578902,1,1,99,1075,286
1.71257130875,1,1,105,1074,285
1.71319257769,1,1,106,1070,288
1.71386701226,1,1,110,1070,290
1.71447891287,1,1,109,1067,292
1.7150813651,1,1,109,1070,287
1.71570310355,1,1,105,1059,292
1.71632016372,1,1,107,1055,292
1.71704013587,1,1,109,1045,296
1.71765241001,1,1,114,1048,296
1.71827436663,1,1,109,1038,301
1.71889343956,1,1,106,1032,304
1.71949788665,1,1,112,1033,309
1.72012930846,1,1,115,1027,310
1.72073894546,1,1,115,1023,310
1.72137221717,1,1,115,1023,308
1.72197257915,1,1,112,1019,309
1.72257812597,1,1,117,1012,317
1.72319178994,1,1,114,1010,314
1.72382004281,1,1,116,1005,317
1.72443249417,1,1,112,996,318
1.72505484638,1,1,109,992,319
1.72566500609,1,1,106,984,320
1.72631988982,1,1,108,978,324
1.72692386961,1,1,110,979,323
1.72755398408,1,1,106,973,323
1.72824333718,1,1,112,968,328
1.72884733753,1,1,113,961,332
1.72946778716,1,1,118,961,335
1.7301287308,1,1,121,961,336
1.73074234492,1,1,118,958,334
1.73134688729,1,1,112,948,336
1.7319943021,1,1,113,947,338
1.73266221824,1,1,113,947,338
1.73327397957,1,1,118,944,340
1.73387416448,1,1,116,937,343
1.73448826759,1,1,114,934,342
1.73515483302,1,1,123,927,352
1.73575515819,1,1,127,920,355
1.73636554211,1,1,129,917,360
1.73698600262,1,1,129,910,367
1.73758717652,1,1,132,908,370
1.73819324547,1,1,129,903,370
1.73879832627,1,1,128,897,373
1.73941750808,1,1,137,898,377
1.74004541862,1,1,139,894,383
1.7407215552,1,1,138,892,380
1.74135675694,1,1,137,891,378
1.74202127803,1,1,138,887,385
1.74262320999,1,1,144,883,391
1.74322362079,1,1,148,881,393
1.74382977677,1,1,149,881,394
1.74444298742,1,1,155,879,400
1.74504942753,1,1,156,868,412
1.74565511373,1,1,152,868,408
1.74628054848,1,1,148,868,404
1.74689194291,1,1,156,863,415
1.74749353899,1,1,156,858,420
1.74812283559,1,1,152,852,420
1.74877993984,1,1,153,852,417
1.74941799921,1,1,156,845,423
1.75002316641,1,1,153,839,424
1.75065056058,1,1,153,831,434
1.75125199592,1,1,158,833,437
1.75189963201,1,1,159,837,432
1.75253197654,1,1,153,831,430
1.75314738748,1,1,157,826,437
1.75376092328,1,1,161,824,443
1.75436232579,1,1,166,826,446
1.75496811619,1,1,173,825,452
1.75558756757,1,1,182,824,460
1.75618776838,1,1,182,817,467
1.75681131955,1,1,188,812,470
1.75743535003,1,1,193,815,472
1.75805376707,1,1,193,806,479
1.75867532692,1,1,192,799,483
1.75928318084,1,1,191,793,486
1.75989004933,1,1,192,785,495
1.76050510101,1,1,187,786,491
1.76111247559,1,1,194,789,493
1.761737702,1,1,189,785,492
1.76235692723,1,1,188,780,492
1.76299198843,1,1,185,778,489
1.76359237133,1,1,180,769,493
1.76419978439,1,1,189,775,496
1.76483194442,1,1,198,777,503
1.76544950227,1,1,208,775,513
1.76607413995,1,1,223,774,523
1.76667673815,1,1,226,777,521
1.76728303148,1,1,225,770,525
1.7678952317,1,1,225,769,524
1.76849549377,1,1,233,764,533
1.76913057418,1,1,223,753,534
1.76974284146,1,1,225,750,535
1.77037240149,1,1,238,756,542
1.77099805055,1,1,252,763,545
1.77161701871,1,1,255,760,549
1.77226459168,1,1,258,751,561
1.77289476536,1,1,264,756,562
1.77352096894,1,1,268,753,569
1.7741333658,1,1,269,749,574
1.7747389031,1,1,271,738,589
1.77536660242,1,1,284,735,607
1.77596787628,1,1,289,734,615
1.7765846306,1,1,291,731,624
1.77718887301,1,1,297,717,640
1.77779153129,1,1,302,705,655
1.77839877623,1,1,316,701,671
1.77901243867,1,1,327,702,681
1.77961447704,1,1,337,699,696
1.78021498979,1,1,349,694,715
1.78081806377,1,1,365,689,734
1.78145198828,1,1,369,681,744
1.78206608351,1,1,385,682,761
1.78266726628,1,1,383,677,764
1.78331167807,1,1,391,670,771
1.78391309501,1,1,399,663,786
1.78454725161,1,1,417,657,804
1.78518297915,1,1,430,649,823
1.78578972172,1,1,440,640,838
1.7864011791,1,1,453,632,857
1.78703825758,1,1,476,625,889
1.78764431245,1,1,488,622,906
1.78824813213,1,1,490,603,929
1.78885191206,1,1,503,596,949
1.78945425366,1,1,499,594,949
1.79005828363,1,1,506,589,963
1.79066049853,1,1,526,584,990
1.79127380292,1,1,540,588,1004
1.7918746742,1,1,557,588,1027
1.79248096493,1,1,562,576,1046
1.79308193377,1,1,560,564,1058
1.79369473468,1,1,574,563,1073
1.7943114692,1,1,589,571,1078
1.79492174625,1,1,613,564,1107
1.79553020125,1,1,622,556,1128
1.79614632587,1,1,645,556,1157
1.79676105373,1,1,670,564,1184
1.79736343683,1,1,685,561,1206
1.79797410582,1,1,685,544,1225
1.7985800085,1,1,701,543,1248
1.79918303456,1,1,714,531,1273
1.79979876133,1,1,730,540,1286
1.80040626329,1,1,730,539,1295
1.80101771084,1,1,739,534,1315
1.80161941805,1,1,758,526,1348
1.8022333017,1,1,780,517,1385
1.80283470548,1,1,788,497,1419
1.8034395535,1,1,809,499,1442
1.80404182729,1,1,839,501,1482
1.80465057755,1,1,869,511,1510
1.80525111254,1,1,897,526,1525
1.80585250935,1,1,932,526,1562
1.80646172089,1,1,936,516,1586
1.80706297524,1,1,963,516,1617
1.80766327455,1,1,983,507,1654
1.80826526794,1,1,1015,498,1707
1.80886528113,1,1,1026,482,1748
1.80946537235,1,1,1038,480,1774
1.81007171357,1,1,1053,476,1807
1.81067422952,1,1,1061,469,1836
1.81127928,1,1,1083,466,1867
1.81188058642,1,1,1121,465,1912
1.8124852507,1,1,1159,457,1964
1.81308684633,1,1,1200,469,2015
1.8136869128,1,1,1235,468,2065
1.81428956918,1,1,1274,472,2108
1.81489202189,1,1,1309,470,2159
1.81549669951,1,1,1344,486,2192
1.81610065701,1,1,1385,477,2252
1.81670140748,1,1,1404,472,2296
1.81730268616,1,1,1433,471,2342
1.81791210771,1,1,1451,456,2395
1.81851669476,1,1,1479,461,2440
1.81911695536,1,1,1501,455,2488
1.81971788189,1,1,1522,451,2529
1.82031862187,1,1,1546,445,2587
