Time,X(),Y2(),Y1()
5.816180915,56135,174,704
5.820320553,56126,176,707
5.824268709,56106,177,723
5.827891907,56092,174,734
5.831667386,56080,172,744
5.835235814,56061,177,755
5.838850173,56047,172,764
5.842361202,56034,173,771
5.845915013,56019,174,781
5.84941757,55998,178,797
5.852918506,55980,175,808
5.856552483,55959,168,825
5.860155673,55943,167,840
5.863850449,55919,164,862
5.867488786,55907,166,867
5.871098797,55886,165,883
5.874881955,55869,165,893
5.878598811,55848,163,909
5.882139704,55825,164,925
5.885655068,55804,160,942
5.889212631,55785,159,956
5.892739743,55758,158,979
5.896325145,55729,157,1004
5.899856093,55707,163,1018
5.903435207,55686,166,1034
5.90710057,55668,170,1041
5.910655585,55653,176,1047
5.914155812,55632,176,1060
5.917787559,55603,178,1082
5.921342914,55591,177,1085
5.925116251,55570,181,1098
5.928640432,55552,190,1104
5.932354525,55531,196,1116
5.935934282,55513,197,1129
5.939479218,55494,201,1139
5.943029111,55471,207,1153
5.94668303,55442,210,1172
5.950228184,55419,215,1185
5.953755879,55387,223,1202
5.957296593,55360,236,1210
5.960838761,55336,239,1221
5.96437871,55312,243,1234
5.967909886,55296,244,1238
5.97156817,55267,242,1259
5.975211023,55242,235,1277
5.978937699,55215,233,1294
5.982487462,55190,239,1305
5.986015922,55171,241,1315
5.989575732,55138,243,1333
5.993082439,55108,245,1354
5.996586296,55083,253,1362
6.000178655,55053,261,1377
6.00383014,55025,268,1391
6.007434424,54998,272,1405
6.010939848,54970,270,1421
6.014490476,54936,273,1445
6.018083678,54913,279,1454
6.021610973,54888,275,1468
6.025246804,54859,282,1481
6.029095154,54829,283,1494
6.0326279,54795,290,1514
6.036201342,54768,299,1521
6.039778607,54742,309,1525
6.043382255,54717,318,1537
6.046885466,54691,325,1544
6.050490243,54656,330,1567
6.054015188,54633,337,1569
6.057573651,54605,347,1574
6.061141663,54574,358,1579
6.064659318,54530,361,1606
6.068164398,54505,372,1608
6.071680728,54475,375,1619
6.075219492,54449,374,1630
6.078732071,54425,389,1630
6.082345865,54400,408,1624
6.085859609,54367,412,1643
6.089369328,54335,427,1649
6.093021338,54305,433,1656
6.096525687,54281,448,1649
6.100082899,54252,466,1644
6.103593892,54214,486,1648
6.107096287,54191,502,1639
6.110610301,54161,503,1643
6.114203036,54133,503,1648
6.117794862,54108,521,1640
6.121463102,54071,539,1644
6.124990427,54036,555,1644
6.128534578,54007,557,1646
6.132067028,53977,553,1653
6.135572632,53949,587,1629
6.139091031,53912,591,1636
6.142599568,53881,600,1633
6.146157987,53844,608,1638
6.149682282,53821,629,1620
6.153259608,53790,652,1612
6.156859995,53757,678,1604
6.160434889,53724,687,1599
6.163997389,53693,705,1585
6.167575049,53672,726,1560
6.171082576,53641,734,1553
6.174618235,53610,749,1544
6.178123813,53583,750,1535
6.181629129,53563,758,1515
6.185198405,53537,774,1499
6.188708961,53510,783,1482
6.192216748,53484,803,1465
6.195828862,53450,821,1452
6.199366457,53423,820,1447
6.202928053,53389,832,1436
6.206464763,53363,838,1427
6.209968157,53339,859,1409
6.213492032,53314,859,1394
6.217000401,53289,866,1382
6.22053789,53257,883,1374
6.224093734,53226,892,1364
6.227626492,53205,919,1323
6.231136653,53179,927,1308
6.23467355,53147,942,1306
6.238183162,53120,958,1288
6.241688444,53099,974,1266
6.245193213,53075,994,1237
6.248708692,53049,1023,1209
6.252221766,53025,1016,1201
6.255725655,52995,1040,1184
6.259236072,52982,1053,1147
6.26275779,52965,1066,1118
6.266360252,52947,1084,1082
6.26987091,52933,1093,1055
6.27349481,52911,1088,1039
6.277003644,52895,1091,1015
6.280526679,52884,1095,984
6.284049147,52868,1086,970
6.287579283,52848,1090,952
6.291123459,52830,1093,934
6.294724749,52811,1093,921
6.298227106,52786,1083,906
6.301758535,52770,1088,891
6.305281568,52758,1089,862
6.308782716,52742,1077,852
6.312291997,52729,1075,831
6.315838559,52715,1069,811
6.319387767,52695,1059,796
6.3229135,52680,1052,785
6.32645569,52665,1036,785
6.33002042,52654,1041,764
6.333632191,52643,1041,740
6.337225207,52632,1032,721
6.340737018,52619,1025,703
6.344297857,52602,995,702
6.34793243,52585,985,687
6.351588463,52570,961,683
6.355101872,52561,946,676
6.358606912,52543,942,668
6.362183534,52534,932,655
6.365697582,52522,917,649
6.369222744,52515,915,634
6.372792549,52501,909,623
6.376329691,52490,898,614
6.379835689,52474,883,612
6.383384717,52466,873,594
6.386925746,52457,862,582
6.390552779,52443,835,586
6.394059848,52433,827,575
6.397722459,52427,814,569
6.40127314,52415,804,564
6.404788108,52406,786,557
6.408313935,52397,784,547
6.411823275,52385,769,545
6.415435744,52378,748,543
6.418956823,52367,735,533
6.422494442,52355,707,539
6.426029088,52344,696,538
6.429619291,52333,686,532
6.433295159,52314,677,537
6.43726668,52298,657,544
6.440837389,52292,642,541
6.444465929,52281,626,540
6.448039051,52266,615,544
6.45162439,52254,601,541
6.455153437,52238,602,543
6.458687054,52225,597,542
6.462194643,52213,589,541
6.465878849,52197,578,543
6.469406585,52191,564,541
6.472962626,52185,561,531
6.476489747,52173,550,530
6.480096269,52164,543,529
6.483649881,52148,530,535
6.487155058,52138,527,534
6.490732232,52123,513,539
6.494379069,52119,525,523
6.497911458,52109,514,527
6.501427456,52101,515,520
6.504968939,52093,499,522
6.508473471,52082,487,527
6.512457666,52071,469,531
6.515968778,52058,457,532
6.519558902,52051,439,533
6.523092114,52045,433,530
6.526723236,52039,431,522
6.530248601,52028,427,523
6.533926562,52016,418,527
6.537460919,52009,420,521
6.541144517,52002,412,523
6.544686528,51989,403,529
6.548215443,51982,398,530
6.551741018,51972,396,533
6.555269808,51964,398,526
6.55919977,51955,395,527
6.562879819,51937,383,539
6.566433516,51928,374,540
6.570132985,51921,373,537
6.573729508,51909,369,542
6.577402699,51905,364,542
6.580931845,51894,363,542
6.58457403,51882,354,550
6.588335734,51875,347,551
6.592226852,51868,344,548
6.595922787,51858,345,551
6.599873083,51844,346,553
6.603449541,51835,341,557
6.607009092,51824,339,553
6.610536505,51814,332,557
6.614111423,51803,332,561
6.617619564,51794,330,560
6.62115484,51786,327,557
6.624660498,51773,323,565
6.628202189,51758,321,571
6.63213491,51749,312,574
6.635645364,51737,309,579
6.639146209,51725,302,586
6.642743475,51717,295,590
6.646269449,51703,301,595
6.649811634,51691,301,598
6.653502513,51673,293,608
6.657041123,51661,288,611
6.660730446,51652,279,617
6.66426748,51637,276,625
6.667786675,51631,271,627
6.671424172,51616,268,634
6.674985972,51605,268,636
6.678486894,51591,263,648
6.682140575,51570,260,663
6.685726037,51555,243,676
6.689375514,51543,241,684
6.692876634,51533,237,688
6.69640568,51525,232,689
6.699906335,51513,230,690
6.703697871,51503,225,694
6.707308451,51488,224,705
6.710836813,51477,221,710
6.714457126,51466,222,714
6.718099926,51452,215,725
6.721655613,51441,209,731
6.725790616,51431,206,736
6.729448997,51416,208,744
6.733070558,51405,202,754
6.736858877,51391,195,766
6.740482005,51379,189,775
6.744395322,51365,191,782
6.748020544,51355,186,787
6.751660534,51343,183,794
6.75524151,51323,180,812
6.759058983,51310,177,818
6.76264847,51299,179,825
6.766426913,51291,172,829
6.770061212,51271,174,840
6.773611576,51255,171,854
6.777140811,51243,171,863
6.780854988,51229,174,872
6.784398776,51214,175,882
6.787933657,51196,176,895
6.791667465,51171,173,918
6.795184817,51158,170,924
6.798717394,51143,167,932
6.802390685,51124,163,948
6.806181902,51109,164,957
6.810075715,51088,169,969
6.81364766,51059,171,992
6.817297278,51039,171,1004
6.820876075,51026,165,1010
6.82455898,51000,160,1030
6.828210767,50981,160,1044
6.831760387,50960,162,1059
6.835392049,50942,163,1070
6.838954413,50919,161,1086
6.842496827,50892,159,1105
6.846106595,50872,155,1120
6.849607517,50851,149,1138
6.853206119,50830,146,1157
6.857005316,50803,143,1179
6.860559974,50782,148,1191
6.864065865,50755,157,1208
6.867575953,50731,162,1223
6.871148534,50707,161,1243
6.874926727,50678,163,1262
6.878438274,50660,168,1273
6.881945958,50638,171,1287
6.885458238,50622,174,1292
6.888992795,50597,178,1307
6.892564491,50575,168,1329
6.896066792,50553,167,1344
6.899889062,50522,168,1369
6.903425885,50492,171,1392
6.906932051,50465,170,1412
6.910451523,50437,168,1434
6.914072704,50417,172,1444
6.917684251,50391,174,1462
6.921332116,50365,173,1481
6.924887034,50336,179,1498
6.92845596,50308,184,1514
6.931967164,50281,194,1526
6.93551597,50250,194,1549
6.939076347,50211,191,1583
6.942633151,50189,199,1595
6.946166101,50162,207,1611
6.949726953,50138,211,1627
6.953274077,50101,221,1649
6.956794941,50074,225,1663
6.960437697,50041,227,1687
6.964019645,50012,241,1696
6.967580654,49982,251,1711
6.971196987,49943,254,1739
6.974897111,49917,267,1743
6.97841221,49890,273,1757
6.98193288,49866,276,1766
6.985440702,49818,282,1793
6.988967688,49791,290,1805
6.992488893,49753,292,1830
6.996039717,49722,299,1845
6.999548726,49684,309,1862
7.003141846,49654,329,1860
7.006644295,49623,338,1868
7.010195774,49587,354,1878
7.013751299,49547,357,1903
7.017273311,49512,368,1916
7.020846658,49482,387,1912
7.024388045,49449,394,1924
7.027903153,49403,405,1946
7.031497761,49364,420,1962
7.035123034,49320,438,1967
7.038655946,49282,458,1970
7.042185441,49244,480,1974
7.045707689,49203,496,1979
7.049316282,49166,513,1981
7.052847926,49126,534,1985
7.056361827,49093,559,1975
7.060066959,49058,566,1986
7.063597242,49018,584,1985
7.067143169,48996,613,1958
7.070715403,48960,646,1941
7.074285666,48915,667,1944
7.077786186,48878,703,1924
7.081316654,48843,717,1921
7.084820369,48795,740,1919
7.088321432,48757,760,1910
7.091826877,48729,768,1899
7.09534542,48696,794,1884
7.098854008,48656,813,1872
7.102355607,48625,855,1844
7.105902808,48596,882,1823
7.109522804,48569,906,1790
7.113027226,48540,935,1761
7.116533561,48520,972,1716
7.120034186,48492,1012,1669
7.123549104,48464,1029,1646
7.12704994,48442,1029,1622
7.130560192,48418,1067,1586
7.134177457,48389,1080,1556
7.137707941,48372,1110,1510
7.141225928,48349,1118,1477
7.1447413,48317,1135,1448
7.148335229,48296,1162,1416
7.15185671,48275,1192,1380
7.155399671,48250,1206,1343
7.158901805,48233,1218,1306
7.162476819,48207,1222,1282
7.166015957,48183,1230,1262
7.169640886,48157,1232,1230
7.173157022,48138,1238,1192
7.176690686,48115,1237,1177
7.180199854,48098,1239,1151
7.183744271,48082,1254,1110
7.187283757,48059,1263,1075
7.190803028,48039,1242,1061
7.194303237,48022,1240,1029
7.197879509,47993,1240,1015
7.201392895,47972,1241,996
7.204905989,47947,1247,978
7.208413345,47936,1253,947
7.211924003,47919,1249,923
7.215442497,47901,1235,907
7.218972533,47888,1236,880
7.222549819,47878,1228,858
7.226082413,47868,1218,835
7.229749642,47858,1212,816
7.233264078,47849,1220,781
7.236849664,47835,1215,761
7.240351782,47824,1208,744
7.243901655,47815,1201,718
7.247405477,47806,1194,688
7.250912855,47794,1180,678
7.254458646,47788,1155,657
7.258218215,47777,1152,639
7.261721278,47764,1140,628
7.265228305,47758,1130,605
7.268898731,47750,1109,595
7.27243615,47743,1102,582
7.275940257,47736,1085,568
7.279469265,47730,1067,553
7.283011984,47721,1061,536
7.286512339,47712,1040,520
7.290196271,47704,1014,515
7.293858897,47697,991,502
7.29737839,47693,970,489
7.300943165,47686,946,480
7.304533295,47675,915,482
7.308066777,47665,904,475
7.311646314,47657,888,461
7.315192325,47653,875,450
7.318749607,47645,854,446
7.322345508,47637,828,441
7.325899645,47623,817,440
7.329430699,47616,798,435
7.332966852,47607,785,432
7.336539867,47599,755,434
7.340046744,47590,747,432
7.343572444,47586,730,423
7.347079127,47581,710,420
7.350681898,47571,697,420
7.354268494,47566,684,416
7.357922534,47564,663,405
7.361496485,47557,643,405
7.365015611,47554,633,396
7.368904914,47552,615,390
7.372506397,47547,596,390
7.376048468,47540,581,383
7.37959584,47531,561,384
7.383214367,47524,551,377
7.386771701,47518,535,375
7.390546551,47510,518,381
7.394202959,47503,506,380
7.397785162,47491,506,385
7.401691067,47484,495,387
7.405426422,47479,482,385
7.408939311,47472,484,375
7.412511285,47465,469,377
7.41630751,47454,463,377
7.419922449,47444,459,377
7.423469895,47438,443,378
7.42708529,47433,426,379
7.430616232,47429,413,378
7.434175034,47424,404,378
7.437872394,47417,394,380
7.441422323,47412,385,380
7.4452203,47401,367,387
7.448997579,47391,364,392
7.452575081,47381,355,396
7.456590886,47374,347,399
7.460203631,47367,344,402
7.463842814,47357,335,409
7.467651719,47350,326,411
7.471342655,47343,319,411
7.475044334,47338,306,410
7.479126978,47329,298,417
7.482630872,47320,294,423
7.486360048,47314,290,425
7.489940751,47308,276,430
7.493444094,47304,266,430
7.496963067,47291,261,438
7.500492305,47285,261,440
7.504359018,47272,253,447
7.507933158,47264,248,451
7.511463367,47256,244,454
7.51512637,47250,238,457
7.51935121,47242,233,459
7.523088845,47232,224,465
7.526664984,47224,219,470
7.530212419,47219,215,471
7.53401154,47209,212,480
7.537564669,47203,206,484
7.541330187,47193,199,491
7.545124454,47185,195,494
7.548667426,47176,195,500
7.55224817,47166,194,506
7.555751906,47154,188,515
7.559531988,47139,185,527
7.563227778,47128,182,534
7.567078561,47123,179,536
7.570890594,47110,173,546
7.574482176,47101,170,553
7.577985177,47083,173,565
7.581626571,47076,174,567
7.585136764,47065,176,574
7.588703012,47056,176,580
7.592500446,47045,172,588
7.596814651,47033,168,596
7.600476613,47024,160,601
7.604424915,47019,150,605
7.607945265,47009,148,611
7.611757933,47000,145,617
7.61537964,46991,143,624
7.618944484,46985,143,626
7.622482116,46978,141,630
7.62621554,46966,141,638
7.629816998,46951,142,649
7.634004815,46942,143,654
7.63760544,46924,139,670
7.641217904,46907,140,684
7.645013199,46896,142,690
7.648534492,46883,140,702
7.652149186,46875,137,707
7.655904828,46866,137,714
7.659426449,46855,136,721
7.663007003,46841,138,730
7.66667857,46831,139,733
7.670233087,46819,142,740
7.67403123,46806,147,746
7.677795679,46799,150,747
7.681353828,46786,153,753
7.685271705,46767,151,766
7.688804093,46755,153,772
7.692525831,46740,154,781
7.696305417,46724,147,795
7.699897941,46708,146,808
7.703538626,46691,148,820
7.707321525,46678,149,832
7.710833913,46665,147,842
7.714443531,46650,139,851
7.718046916,46636,138,862
7.721550368,46620,138,875
7.725127405,46608,136,886
7.72867009,46593,136,898
7.73227429,46571,137,915
7.7360095,46557,133,927
7.739532919,46536,135,944
7.743111458,46521,143,948
7.746696464,46509,146,948
7.750248274,46488,148,963
7.753798208,46473,145,976
7.757432634,46456,140,991
7.761097199,46434,140,1010
7.764797396,46417,146,1018
7.768321977,46400,144,1030
7.771924008,46387,144,1037
7.775455047,46380,141,1041
7.779522007,46358,137,1060
7.783062603,46345,138,1070
7.786572722,46324,134,1087
7.790085322,46312,132,1093
7.794109208,46290,131,1112
7.797791975,46270,128,1129
7.801388332,46254,126,1140
7.80489416,46239,125,1151
7.808394326,46220,122,1170
7.812059051,46200,122,1186
7.81572875,46180,123,1203
7.819306888,46161,128,1216
7.822817447,46134,126,1238
7.826389392,46114,125,1256
7.830020726,46097,126,1269
7.833547094,46077,125,1283
7.837270324,46056,126,1298
7.840803445,46027,126,1323
7.844418201,46008,126,1337
7.847934869,45987,131,1350
7.851446275,45968,130,1367
7.854992479,45942,130,1386
7.858664858,45931,138,1382
7.862278041,45898,137,1411
7.865786676,45871,139,1431
7.869340254,45845,136,1452
7.873173518,45811,140,1479
7.876675399,45786,146,1494
7.880291045,45766,149,1503
7.883820138,45738,154,1524
7.887649173,45706,155,1549
7.891383021,45679,162,1567
7.894929173,45650,169,1583
7.898450218,45628,167,1599
7.901958356,45607,171,1612
7.905507157,45582,175,1625
7.909007308,45559,189,1632
7.912600641,45524,191,1659
7.916326442,45493,200,1674
7.919920935,45453,214,1695
7.923518776,45424,219,1703
7.927068347,45394,227,1722
7.931210308,45358,233,1745
7.934787587,45324,248,1756
7.938316613,45287,256,1774
7.941988372,45251,258,1798
7.945636028,45205,268,1825
7.9493104,45178,270,1833
7.952811089,45147,281,1841
7.956409028,45114,292,1851
7.959951778,45075,301,1872
7.963480463,45041,307,1885
7.967073031,45006,313,1902
7.970612632,44987,329,1898
7.974132826,44953,340,1912
7.977700131,44921,342,1931
7.98122124,44894,355,1933
7.984725767,44869,358,1939
7.988358603,44834,368,1951
7.991907519,44805,384,1948
7.995532394,44781,404,1942
7.999060872,44751,416,1939
8.002579657,44718,427,1951
8.006096932,44686,436,1955
8.00959804,44654,453,1957
8.013181727,44620,477,1954
8.016736917,44591,486,1958
8.020249127,44563,502,1952
8.023957548,44539,520,1944
8.027723558,44500,510,1963
8.03122419,44471,524,1957
8.034748146,44436,551,1945
8.038292609,44414,565,1928
8.041794422,44386,587,1917
8.045307003,44362,607,1901
8.048842056,44331,632,1888
8.052420242,44307,633,1881
8.055940532,44277,656,1866
8.059560677,44246,690,1844
8.063082776,44214,708,1833
8.066628295,44187,722,1819
8.070145343,44161,746,1795
8.073662415,44141,760,1764
8.077199971,44121,798,1724
8.080703228,44098,814,1698
8.084317964,44069,840,1674
8.087842058,44050,847,1658
8.091377617,44027,862,1635
8.094897265,44000,870,1618
8.098421809,43977,886,1593
8.101957992,43949,902,1570
8.105495138,43931,915,1545
8.109032716,43909,922,1523
8.112537084,43887,950,1486
8.116112973,43866,986,1448
8.119626406,43851,1020,1395
8.123126431,43828,1032,1366
8.126646673,43811,1050,1325
8.130183916,43794,1067,1293
8.133688362,43776,1082,1262
8.137191755,43750,1098,1239
8.140787485,43738,1134,1180
8.14429133,43714,1137,1155
8.147820868,43704,1136,1116
8.151334201,43684,1133,1095
8.1548392,43664,1135,1070
8.158374504,43648,1147,1043
8.161942987,43636,1156,1009
8.165478428,43616,1153,998
8.169003541,43599,1160,976
8.17254397,43590,1163,943
8.176061778,43568,1159,926
8.179564859,43551,1154,906
8.183073076,43542,1136,874
8.186573713,43525,1120,869
8.1900946,43518,1118,833
8.193638933,43511,1121,800
8.197170652,43493,1108,789
8.20072769,43484,1095,777
8.204230582,43467,1089,771
8.207759454,43455,1087,748
8.211271452,43444,1075,734
8.214859185,43437,1062,716
8.218414622,43425,1045,706
8.221914833,43409,1038,690
8.225477342,43398,1012,684
8.228981266,43392,996,668
8.232521151,43382,981,655
8.236075861,43372,975,648
8.239578571,43366,963,635
8.243089787,43349,958,623
8.246746909,43340,944,613
8.250258857,43328,928,606
8.253781219,43316,922,597
8.257304483,43310,906,588
8.260843881,43299,892,586
8.264369567,43287,881,579
8.267950785,43278,870,570
8.271523043,43272,859,562
8.275044756,43262,847,552
8.27857719,43254,830,543
8.282167088,43248,810,534
8.285792442,43242,800,524
8.289295465,43234,792,517
8.292801961,43227,783,505
8.296404236,43223,774,490
8.299914046,43214,759,487
8.303433655,43207,740,479
8.306994587,43203,717,475
8.310566686,43196,717,468
8.314140514,43188,708,461
8.31781945,43183,692,458
8.321372503,43177,682,450
8.32488754,43172,676,439
8.328396958,43169,668,432
8.332009765,43161,647,434
8.335629678,43150,633,435
8.339179827,43146,619,429
8.342875811,43138,607,429
8.34644118,43133,592,429
8.350097183,43129,583,427
8.353692469,43122,564,427
8.357258476,43116,539,428
8.360794951,43108,530,426
8.364310582,43106,511,420
8.367877546,43099,494,423
8.37153319,43093,485,422
8.375113093,43089,466,421
8.378693133,43082,457,421
8.382236533,43077,456,413
8.38574677,43064,454,417
8.389296561,43056,443,419
8.392994557,43050,433,421
8.396725774,43046,421,418
8.400303326,43040,413,419
8.403844563,43034,405,418
8.407354156,43027,396,417
8.41101167,43020,387,417
8.414708716,43013,374,422
8.418249887,43004,374,420
8.421779919,42997,376,418
8.425367399,42994,364,417
8.429201219,42989,358,418
8.432751317,42983,360,419
8.436324623,42973,353,426
8.439933253,42969,343,427
8.443494657,42966,326,426
8.447110102,42959,325,423
8.45071726,42946,314,431
8.454309705,42941,313,433
8.457915195,42932,308,435
8.461484086,42924,305,437
8.465050594,42917,297,442
8.468579378,42913,293,444
8.472332964,42905,282,450
8.476064742,42898,277,452
8.479694431,42889,269,456
8.483450307,42879,258,465
8.486990303,42873,254,468
8.490585291,42865,250,470
8.49424433,42859,244,474
8.49794633,42856,238,473
8.501489603,42851,234,477
8.505422592,42841,232,481
8.508952675,42835,230,484
8.512541669,42829,226,486
8.516421455,42818,215,496
8.520541278,42811,206,500
8.524277136,42806,204,501
8.52794913,42799,208,503
8.531670232,42793,204,505
8.535195402,42784,207,507
8.53897562,42779,205,509
8.542628582,42772,205,510
8.546423414,42769,203,512
8.550220455,42762,197,515
8.553733599,42759,197,514
8.557457808,42756,192,512
8.560999509,42750,191,512
8.564587185,42744,188,516
8.568416709,42734,187,523
8.571986522,42726,187,524
8.575630414,42719,182,528
8.579602867,42715,178,531
8.583292286,42712,175,530
8.586806234,42707,176,530
8.59068546,42698,176,533
8.5944452,42685,171,543
8.598170777,42679,171,545
8.602255664,42669,169,552
8.606095659,42661,166,559
8.609937942,42651,165,563
8.613458197,42634,166,577
8.617288961,42623,168,585
8.621122575,42613,168,593
8.624696183,42600,175,594
8.628397256,42585,170,604
8.631899816,42579,167,603
8.635592067,42568,168,603
8.639476725,42557,167,609
8.643364467,42551,166,611
8.647266198,42545,166,612
8.650948449,42537,167,615
8.654670442,42528,162,620
8.658323842,42516,165,626
8.661837775,42502,163,635
8.665661164,42492,165,639
8.669194776,42477,167,650
8.672768731,42463,167,659
8.676789111,42453,170,664
8.680530995,42439,173,672
8.6841836,42428,164,681
8.6877173,42415,163,690
8.691227414,42401,160,702
8.694731113,42389,163,708
8.698374866,42381,161,711
8.702174978,42370,155,717
8.705757496,42356,155,729
8.7096299,42351,156,727
8.713316037,42332,157,744
8.717285958,42320,152,754
8.721356161,42307,150,765
8.725137997,42302,148,767
8.72866622,42290,145,775
8.732234967,42275,144,786
8.735817029,42261,148,792
8.739360985,42242,147,806
8.74321774,42226,146,816
8.746769876,42215,149,820
8.750303271,42197,152,832
8.75404496,42181,152,844
8.757697298,42157,155,864
8.761284252,42139,149,877
8.765122352,42125,147,889
8.768673812,42115,140,896
8.772218993,42108,141,897
8.775725465,42092,140,911
8.779352914,42078,136,919
8.782854897,42063,135,931
8.786438287,42052,138,939
8.789945889,42039,137,949
8.793742324,42020,139,959
8.797335138,42000,138,976
8.801142215,41990,142,978
8.804733895,41971,142,994
8.808241378,41952,143,1006
8.811770293,41934,145,1017
8.815368013,41923,143,1024
8.818932918,41911,144,1029
8.822830647,41891,142,1045
8.826356862,41880,147,1050
8.829968791,41866,145,1061
8.833487424,41855,146,1067
8.836988703,41840,146,1075
8.840545177,41825,153,1080
8.844263199,41806,151,1096
8.847775243,41785,152,1111
8.851292542,41771,159,1115
8.854844047,41758,165,1118
8.858386092,41740,170,1127
8.861893609,41712,174,1148
8.865459941,41694,176,1158
8.869086135,41680,188,1158
8.872902221,41665,190,1162
8.876542273,41646,193,1173
8.880123344,41632,194,1178
8.883699494,41612,198,1188
8.887242814,41593,194,1202
8.890796575,41572,199,1210
8.894795158,41560,198,1214
8.898341891,41542,198,1224
8.901970882,41525,200,1229
8.905509411,41505,200,1241
8.909075718,41487,199,1251
8.912985469,41467,201,1261
8.916648726,41443,205,1273
8.920165508,41420,208,1288
8.923878876,41407,212,1289
8.927512524,41389,216,1297
8.93111015,41367,217,1310
8.934653044,41353,215,1318
8.93833827,41331,222,1329
8.942356573,41300,221,1348
8.945879533,41282,216,1358
8.949423855,41259,217,1368
8.952930361,41236,218,1380
8.956515681,41212,230,1388
8.96008247,41185,226,1408
8.963704032,41155,228,1429
8.96727292,41134,232,1438
8.970823975,41114,232,1447
8.974324448,41087,241,1458
8.977901522,41065,251,1465
8.981608415,41036,250,1486
8.985119468,41013,256,1497
8.988723152,40988,258,1505
8.992343614,40973,270,1505
8.995931453,40953,275,1509
8.999449916,40933,288,1509
9.003001485,40914,284,1517
9.006616597,40890,296,1525
9.010259603,40870,305,1528
9.013770291,40839,313,1544
9.017302211,40821,319,1538
9.020869787,40803,327,1537
9.024385833,40778,333,1547
9.027906434,40759,342,1548
9.031420113,40736,349,1552
9.03493709,40713,356,1555
9.038483821,40694,371,1549
9.042045184,40669,383,1552
9.045737326,40649,386,1553
9.04925118,40621,397,1562
9.05275232,40595,412,1561
9.056286626,40571,426,1558
9.059789299,40554,439,1550
9.063393162,40533,439,1549
9.066908252,40496,445,1565
9.070427256,40470,457,1570
9.073932187,40443,467,1572
9.077475876,40418,471,1573
9.080976063,40398,488,1563
9.084534994,40375,499,1564
9.088063496,40353,504,1566
9.09158512,40330,516,1566
9.095118732,40304,528,1564
9.098621644,40285,534,1556
9.102128773,40263,559,1543
9.105658694,40234,577,1534
9.109164673,40210,591,1524
9.112698066,40184,595,1525
9.116255721,40169,598,1512
9.119789981,40152,601,1505
9.123320553,40127,621,1485
9.126823022,40105,635,1468
9.130373833,40083,657,1448
9.133875055,40068,670,1422
9.13737816,40053,683,1404
9.140882993,40033,706,1383
9.144390423,40015,713,1369
9.147926813,40000,711,1360
9.151428386,39980,718,1347
9.154995782,39964,739,1322
9.158507444,39950,744,1305
9.162030589,39936,748,1285
9.165553673,39915,748,1277
9.169117506,39901,759,1252
9.172629404,39880,761,1239
9.176159189,39857,763,1233
9.179731332,39840,772,1210
9.183252253,39822,767,1203
9.186756356,39804,771,1186
9.190274751,39783,764,1185
9.193788132,39767,768,1166
9.197304954,39747,771,1156
9.200814843,39731,786,1130
9.204316455,39715,799,1111
9.207896299,39701,814,1082
9.211438468,39681,819,1065
9.215033959,39668,829,1044
9.218691789,39653,827,1035
9.222198167,39638,834,1024
9.225902097,39628,839,1003
9.229456121,39619,837,977
9.232958339,39607,823,962
9.236558204,39596,825,949
9.240161773,39583,828,931
9.243706826,39571,834,909
9.247213672,39557,833,889
9.25084758,39547,827,873
9.254520317,39537,834,860
9.25803078,39526,839,844
9.261552756,39517,833,824
9.26508388,39506,816,816
9.268685119,39489,815,811
9.272383568,39479,827,794
9.275885185,39464,830,781
9.279390925,39452,829,769
9.282980181,39440,828,755
9.286488474,39428,816,750
9.290011473,39416,808,743
9.293668706,39403,800,736
9.297225385,39391,803,725
9.300754441,39385,803,707
9.304255411,39375,798,697
9.30792723,39369,802,675
9.311518067,39359,800,661
9.315020072,39351,794,646
9.318569579,39338,797,635
9.322078552,39332,800,615
9.3256182,39321,797,605
9.329161917,39316,782,597
9.332705081,39309,771,591
9.336217694,39297,757,589
9.339756924,39292,734,580
9.343447352,39282,726,571
9.347013095,39278,709,562
9.350519653,39271,704,554
9.354027701,39265,690,545
9.357590619,39259,691,533
9.361107583,39250,672,536
9.364648413,39242,658,534
9.368225613,39227,644,538
9.371738978,39220,641,527
9.375449837,39213,633,525
9.379016073,39201,626,525
9.382611969,39194,623,519
9.386118582,39184,602,523
9.389766992,39177,596,519
9.393305673,39172,595,506
9.39683361,39162,595,500
9.400402375,39157,587,493
9.404040287,39151,570,492
9.407566945,39147,555,488
9.411081804,39142,541,487
9.414678458,39134,529,490
9.418347024,39126,516,485
9.421849538,39114,508,484
9.425476221,39106,502,487
9.4289822,39101,493,480
9.432507343,39096,480,474
9.436043893,39089,474,473
9.439802548,39085,465,469
9.44331743,39076,458,470
9.446907944,39069,445,471
9.450570841,39060,429,472
9.454237108,39053,417,473
9.457958736,39047,411,473
9.462007334,39042,405,468
9.465651908,39037,397,466
9.469253272,39031,391,466
9.472911879,39021,387,469
9.47649503,39015,376,469
9.479997731,39010,370,468
9.483525072,39004,369,465
9.487029428,39000,369,460
9.490611288,38997,353,461
9.494142371,38989,348,461
9.49773055,38979,342,464
9.501283558,38972,334,466
9.504905104,38965,328,465
9.50848825,38962,317,462
9.512147102,38956,311,465
9.515651191,38949,302,469
9.519386069,38936,290,479
9.52294972,38929,290,483
9.52676718,38919,285,487
