Time,!c2,!c1,?c1
4.93831111204,622,1043,61056
4.94136761473,624,1031,61044
4.94449932095,631,1029,61025
4.94749969383,636,1033,61002
4.95057749184,657,1016,60985
4.95359113483,649,1026,60959
4.95659628273,650,1026,60940
4.95960297549,650,1023,60923
4.96269195549,646,1023,60906
4.96573625342,650,1009,60893
4.96877720134,638,1016,60869
4.97184282521,644,1014,60853
4.97485204025,639,1019,60832
4.97795309299,639,1012,60815
4.9809956025,630,1015,60792
4.98401272747,636,1010,60774
4.98704387368,637,1007,60756
4.99014168409,636,1010,60731
4.99318345118,642,1011,60707
4.99623832308,638,1017,60690
4.99936700121,646,1019,60666
5.00238964898,647,1016,60646
5.00549526951,652,1013,60624
5.00857482505,661,1010,60606
5.01169245957,656,1003,60592
5.0147620643,644,1009,60572
5.01784237534,639,1007,60556
5.02086989416,636,1013,60532
5.02387881503,636,1014,60515
5.02690006795,637,1012,60496
5.02991597774,626,1013,60480
5.03292249597,622,1013,60464
5.03592780801,622,1008,60450
5.03893161493,616,1007,60434
5.0419952485,609,994,60423
5.0450872919,606,990,60402
5.04809680282,599,1004,60379
5.05117293125,591,1010,60364
5.05420674446,586,1009,60351
5.05724890346,580,1010,60334
5.06032092488,579,1009,60320
5.06332304509,578,1011,60299
5.06644143032,580,1016,60274
5.06956088322,577,1031,60247
5.07264166222,579,1037,60225
5.07565396102,578,1046,60197
5.07867539988,584,1042,60178
5.08172024761,586,1038,60162
5.08481391607,587,1039,60144
5.08784899446,585,1042,60124
5.0909032882,583,1051,60100
5.09396685931,582,1044,60088
5.09697261925,582,1047,60067
5.10001581102,580,1052,60044
5.1030987871,575,1048,60027
5.10609966828,581,1042,60013
5.10915057919,590,1034,59997
5.11217973388,599,1032,59977
5.1154472772,604,1016,59964
5.1184595528,602,1018,59942
5.12148214529,596,1024,59921
5.12452388991,589,1024,59902
5.12753680309,592,1028,59879
5.13053732749,586,1028,59864
5.13354769613,594,1029,59844
5.13660920878,600,1015,59833
5.13967322077,602,1016,59810
5.14267959422,596,1015,59795
5.14568309372,598,1013,59779
5.14877354829,603,1005,59768
5.15179045009,603,1007,59748
5.15483448741,603,1003,59729
5.15794538777,587,1013,59706
5.16096100969,585,1019,59683
5.16405565203,576,1024,59668
5.1671035242,574,1035,59637
5.17012984704,569,1042,59617
5.17313020444,563,1050,59588
5.17617823075,564,1042,59577
5.17926673132,563,1046,59557
5.18234494406,559,1050,59538
5.18534561267,562,1056,59516
5.18837782653,556,1072,59483
5.19140141621,553,1076,59460
5.19450012226,561,1079,59439
5.19757005395,557,1092,59414
5.20058654858,567,1082,59404
5.20359199845,566,1081,59387
5.2065929186,561,1085,59369
5.20960114994,565,1099,59340
5.21260347883,565,1105,59319
5.21567994396,572,1105,59298
5.21875630797,574,1102,59281
5.22176515974,579,1101,59259
5.2247721844,576,1100,59244
5.22784903514,567,1104,59225
5.23103864942,562,1109,59205
5.23407558815,561,1104,59188
5.23709106035,563,1106,59170
5.24011108513,571,1109,59147
5.2432058481,568,1116,59126
5.24633067848,577,1107,59114
5.24942776988,586,1103,59094
5.25246455556,590,1109,59071
5.25548234512,589,1121,59041
5.25850802074,586,1122,59022
5.26157863335,587,1118,59002
5.26458522176,601,1108,58981
5.26760422327,603,1111,58960
5.27062139112,611,1113,58933
5.273644536,607,1109,58922
5.27669445773,605,1114,58899
5.27988310329,606,1121,58872
5.28292913766,617,1116,58850
5.28593122198,616,1127,58822
5.2889422597,624,1119,58806
5.29196052932,617,1126,58787
5.29498829586,613,1133,58764
5.29799467227,616,1137,58738
5.3010345609,626,1124,58723
5.30411870025,625,1124,58702
5.30714188915,637,1119,58683
5.31014396654,626,1118,58666
5.31320327514,633,1117,58646
5.31620920612,628,1122,58626
5.31922854932,627,1129,58604
5.32247222727,635,1120,58588
5.32549642629,640,1111,58573
5.32853832033,644,1111,58550
5.33164512582,648,1112,58531
5.33466276428,654,1105,58510
5.33773222091,655,1102,58492
5.34076294724,655,1097,58478
5.34381364285,655,1093,58461
5.34683978074,654,1095,58440
5.34984649315,656,1091,58423
5.35291506083,661,1087,58402
5.35608740715,669,1085,58378
5.35913461216,676,1090,58355
5.36213489586,685,1084,58333
5.36526099994,693,1080,58311
5.36829769321,697,1062,58298
5.37133983015,703,1067,58272
5.37435004217,705,1067,58250
5.37735431458,714,1057,58234
5.38044065417,705,1054,58215
5.38346464953,710,1047,58197
5.38646836692,712,1037,58176
5.38949456095,724,1030,58153
5.39249926336,715,1029,58134
5.39550911919,717,1027,58113
5.3985152479,725,1012,58098
5.40164192189,729,1001,58084
5.40472921911,725,1002,58066
5.40785438036,720,1000,58051
5.41091563416,720,997,58031
5.41393152021,719,993,58012
5.41696719412,725,991,57991
5.42002039688,727,997,57965
5.42311588211,734,984,57954
5.42615453393,734,993,57927
5.42920425954,730,998,57904
5.4322258976,732,996,57885
5.43542878126,719,1000,57870
5.43844601714,725,988,57856
5.44154994788,710,986,57840
5.44459204523,706,986,57821
5.44769277554,707,983,57805
5.45080738404,704,978,57787
5.45380879697,696,972,57774
5.45683177935,706,956,57759
5.45983748678,703,947,57746
5.46293354725,708,938,57728
5.46597251198,712,930,57714
5.46898098418,722,908,57706
5.47203193905,717,907,57687
5.47506160677,714,902,57676
5.47816733381,710,895,57664
5.48118877489,704,905,57637
5.48424216961,700,912,57617
5.48732209441,699,912,57599
5.49036208353,688,912,57581
5.49336958125,689,909,57567
5.49638405978,692,903,57550
5.49945929995,690,901,57532
5.50254254068,696,892,57518
5.50555017152,691,890,57502
5.50874044364,691,884,57487
5.51186029435,689,884,57467
5.51493808847,683,884,57450
5.51795903934,690,864,57441
5.52096501414,681,864,57427
5.52396785992,677,860,57412
5.52718905178,671,861,57396
5.53028034432,668,861,57381
5.5333793847,663,846,57373
5.53653898505,657,845,57358
5.53955810749,661,840,57342
5.54266624955,656,849,57320
5.54566954915,659,855,57298
5.54876339773,644,854,57285
5.55176676761,649,851,57267
5.55479504365,647,851,57252
5.55781897032,647,848,57235
5.56082956444,649,840,57226
5.56385207834,653,837,57211
5.56688674576,641,843,57193
5.56992761601,635,843,57179
5.57302693865,623,841,57166
5.57603015605,638,827,57154
5.57907600001,638,827,57136
5.5820997826,627,836,57112
5.58517293881,624,835,57103
5.58826612624,620,833,57088
5.59128528042,625,833,57065
5.59431076814,623,828,57053
5.59738558805,634,817,57039
5.60042410299,632,811,57029
5.60365458111,624,814,57015
5.60680926247,622,821,56995
5.60987141512,618,815,56988
5.6128882266,625,802,56976
5.6160214209,624,801,56961
5.61904923238,612,799,56950
5.62209092828,605,793,56943
5.62511451523,598,797,56927
5.62833839082,590,799,56915
5.63135425727,587,802,56896
5.63442268386,583,797,56886
5.63745802953,575,795,56873
5.64050607995,577,786,56865
5.64352723973,576,787,56846
5.64652839397,570,792,56831
5.64961953564,567,793,56813
5.65272337076,559,795,56801
5.65582832153,552,791,56793
5.65892830375,558,783,56779
5.66202321755,562,778,56764
5.66513900657,552,782,56748
5.66815547144,551,775,56734
5.671318929,553,767,56723
5.67433996494,555,773,56700
5.67738159612,546,781,56682
5.68046143915,542,784,56668
5.68352252879,539,790,56649
5.68652286463,535,792,56634
5.68963317339,530,791,56622
5.69269544999,531,796,56607
5.69574165739,529,800,56592
5.69888565967,524,802,56578
5.70191017431,522,803,56565
5.70497663616,513,809,56550
5.70803326091,501,815,56534
5.71104350317,499,817,56519
5.71418293231,492,822,56504
5.71741532419,474,830,56490
5.72048978818,464,833,56477
5.72367939678,463,834,56464
5.72678382192,466,833,56453
5.72988271253,467,835,56435
5.73316966366,458,844,56419
5.73627308738,458,845,56405
5.73930536482,460,841,56390
5.74236611817,455,846,56374
5.745568076,452,855,56356
5.74858652743,450,858,56342
5.75159259158,449,860,56325
5.75459454867,457,859,56308
5.75762603813,458,861,56295
5.76066530177,458,861,56282
5.76367374773,468,852,56271
5.76669560468,467,856,56251
5.769697138,472,852,56240
5.77273494874,472,856,56222
5.77573567819,458,857,56214
5.77875438675,450,860,56201
5.781972646,445,867,56183
5.78508094289,437,870,56172
5.78819045111,437,867,56160
5.79120201505,441,873,56139
5.79420540169,450,875,56120
5.79728801615,453,876,56107
5.80037421867,456,877,56090
5.80346320791,440,890,56070
5.806468345,444,892,56055
5.80954467739,431,902,56039
5.81259959302,434,903,56027
5.81563642255,426,913,56010
5.81865116545,431,915,55994
5.82175254706,429,924,55974
5.82482194034,431,929,55955
5.82787152242,427,933,55944
5.8309175602,425,939,55927
5.83404829875,425,937,55915
5.837116784,426,942,55894
5.84015302334,422,955,55873
5.84319082611,415,963,55853
5.84625156972,404,969,55836
5.84939757478,406,970,55821
5.85240895796,404,974,55806
5.85544541903,399,984,55785
5.85847537217,395,992,55761
5.86151851373,388,1000,55745
5.86465775963,401,995,55725
5.86769525195,402,996,55712
5.87070126909,403,1000,55695
5.87371175689,407,1005,55672
5.87681487678,405,1015,55651
5.87992065608,402,1024,55629
5.88298798608,406,1019,55615
5.88611079607,406,1019,55599
5.88913050618,401,1025,55587
5.89229982511,397,1041,55564
5.89530882279,398,1051,55543
5.89848584577,397,1053,55532
5.9016163184,403,1052,55518
5.90464572988,408,1053,55499
5.90765544778,407,1062,55480
5.91070957384,404,1076,55454
5.91371606124,401,1092,55428
5.91677706365,409,1095,55408
5.91979863155,409,1103,55388
5.92287112242,408,1106,55369
5.92614820523,405,1110,55354
5.92936101159,403,1117,55334
5.93238874079,409,1115,55318
5.93549137102,407,1121,55305
5.93864430033,403,1138,55279
5.94176366867,403,1136,55265
5.94482541731,408,1137,55248
5.94782696301,414,1142,55226
5.95082811474,422,1138,55214
5.95384118898,416,1139,55201
5.95697848176,417,1141,55186
5.95998218137,422,1137,55174
5.96306035831,417,1129,55166
5.96618047955,416,1135,55149
5.96926596119,428,1132,55131
5.9724509177,420,1126,55121
5.97545630316,419,1126,55102
5.97849574551,427,1132,55075
5.98175215091,425,1137,55056
5.98486132621,416,1140,55044
5.98788601958,420,1141,55022
5.99095176185,416,1155,55000
5.99396543886,418,1158,54983
5.99708183598,418,1160,54966
6.00019343402,423,1165,54945
6.00335827655,417,1168,54932
6.00662190322,419,1172,54913
6.00979530605,419,1185,54890
6.01285775558,422,1197,54867
6.01620476347,423,1204,54845
6.01921816281,420,1211,54829
6.02224977001,424,1227,54802
6.02526730798,427,1233,54777
6.02835830821,425,1232,54766
6.03137939262,431,1241,54740
6.03442602562,432,1245,54718
6.03749869056,439,1252,54690
6.04061115063,450,1244,54676
6.04361742011,451,1256,54649
6.04679341404,450,1266,54625
6.04980526803,456,1266,54607
6.05288777337,459,1279,54575
6.05592459491,471,1282,54548
6.05902736269,476,1287,54526
6.06207489325,491,1290,54496
6.06508070529,492,1300,54473
6.06808779612,500,1293,54455
6.07110202325,506,1301,54429
6.07411395043,498,1298,54411
6.07714233348,503,1300,54389
6.08014640989,505,1305,54369
6.08316867972,520,1304,54345
6.08617333035,537,1302,54320
6.08940923438,554,1290,54303
6.09241363437,552,1296,54281
6.09544733411,551,1298,54260
6.0985112027,567,1285,54240
6.10165175513,580,1278,54220
6.10465734937,582,1279,54198
6.10775194779,583,1284,54176
6.11079808191,602,1274,54151
6.11380466885,592,1274,54132
6.11686840111,597,1273,54111
6.11993219005,599,1278,54086
6.12295984569,593,1280,54066
6.12596757258,596,1275,54050
6.12915552477,599,1270,54033
6.13238891171,608,1261,54017
6.13551601092,617,1256,53990
6.13852085794,634,1245,53967
6.14154560417,638,1238,53953
6.14455943018,643,1240,53929
6.14758234691,659,1228,53909
6.1506022902,666,1227,53886
6.15362830809,661,1230,53863
6.15664139934,663,1230,53843
6.15964479816,659,1222,53825
6.16266168761,661,1221,53805
6.16566522768,660,1221,53783
6.16870060551,663,1214,53765
6.17170107427,662,1217,53743
6.17488530595,668,1216,53717
6.17792263387,682,1208,53693
6.18095381971,693,1197,53670
6.18396814924,699,1192,53652
6.18697716129,706,1185,53632
6.18998185886,712,1179,53615
6.19309586747,719,1163,53599
6.19609804026,733,1153,53578
6.1991679352,735,1156,53554
6.2022668328,734,1158,53536
6.20529414494,736,1161,53508
6.20830517034,746,1153,53488
6.21132073577,755,1138,53470
6.21432663325,754,1137,53445
6.21733915424,765,1121,53428
6.22034720233,775,1113,53409
6.22354304413,778,1099,53395
6.22658288506,778,1101,53366
6.22964630752,786,1091,53342
6.23264713342,776,1086,53321
6.23570597942,780,1071,53302
6.23871422272,783,1057,53291
6.24173311271,777,1046,53279
6.24478356561,770,1036,53264
6.24784659068,782,1018,53254
6.25086349286,783,1003,53243
6.25387543123,787,998,53224
6.25697275968,783,1002,53203
6.26001560901,790,1000,53182
6.26316121605,790,993,53169
6.2662462874,789,989,53156
6.26930630023,796,976,53143
6.27231259395,797,979,53121
6.27533974162,802,973,53102
6.2783616557,799,966,53085
6.28136879072,796,956,53073
6.28439576958,787,950,53054
6.28743867489,812,928,53037
6.2904802841,813,924,53015
6.2934899563,823,906,53005
6.29656255045,818,894,52997
6.299569327,814,876,52993
6.30261803405,810,863,52981
6.30567119491,818,843,52972
6.30881008566,814,840,52955
6.31184976046,813,833,52944
6.31485769865,812,822,52936
6.31791721128,817,810,52920
6.32093160568,817,807,52903
6.32399564805,810,796,52893
6.32708426455,813,788,52883
6.33017852393,812,783,52872
6.33319315691,801,790,52853
6.33627811894,786,788,52844
6.33929553605,772,788,52829
6.34238125095,763,778,52823
6.34538688695,753,773,52813
6.34840751217,756,759,52805
6.35147169735,751,756,52789
6.35447701157,749,755,52775
6.35750667197,756,738,52767
6.36055034764,749,738,52753
6.36361903594,747,742,52737
6.3666438093,745,739,52722
6.36969353077,737,735,52709
6.3727119051,732,728,52698
6.37573090267,721,724,52692
6.37884296046,719,718,52682
6.38190809507,706,725,52659
6.38494168534,695,723,52645
6.38794464122,691,720,52633
6.39099562129,679,715,52620
6.39412306651,671,712,52608
6.3971317808,666,710,52594
6.40023529657,657,706,52584
6.40332512553,650,710,52572
6.4063946951,637,721,52555
6.40940488294,637,722,52540
6.41252580411,627,721,52530
6.41554537167,623,721,52519
6.41857574734,625,714,52508
6.42158609187,607,711,52502
6.42460813152,600,716,52486
6.42782153261,606,712,52471
6.43083755615,605,712,52462
6.43383767467,597,705,52451
6.43684336476,592,692,52450
6.43988121539,581,693,52441
6.44297413875,572,695,52431
6.44645331385,564,690,52425
6.44946657989,561,688,52417
6.45254484588,553,702,52399
6.45562683067,544,709,52385
6.45880255086,531,715,52374
6.46184388943,532,714,52361
6.46485200869,519,712,52352
6.46790026113,521,706,52342
6.47096201222,518,707,52329
6.47404439059,515,704,52319
6.47717455764,507,699,52313
6.48024064948,516,696,52301
6.48324945927,510,689,52295
6.48632756055,501,691,52283
6.48946482933,492,692,52275
6.49261646792,485,691,52266
6.49562332466,480,695,52252
6.49870247811,470,688,52250
6.50177132166,464,692,52240
6.50493526404,460,691,52233
6.50807875767,466,690,52221
6.51111775243,461,693,52210
6.51419602611,460,692,52201
6.51721701341,454,696,52189
6.52022021268,442,703,52178
6.52336022674,434,703,52170
6.52644591043,434,704,52157
6.52946033093,422,710,52147
6.53248014567,421,703,52134
6.53555162233,416,698,52125
6.53862059495,413,698,52114
6.54164969896,404,697,52109
6.54479528334,394,711,52089
6.54780066154,393,713,52075
6.55080533563,390,723,52058
6.55381923954,383,735,52041
6.55691655811,378,738,52029
6.55993591337,372,746,52013
6.5629879833,367,752,51999
6.56607706667,360,766,51976
6.56910025543,358,774,51961
6.57214700332,356,785,51943
6.57522781274,356,791,51930
6.57825472137,355,797,51915
6.5812714057,355,803,51900
6.58428756131,355,813,51879
6.58733786079,358,806,51872
6.5904155313,355,817,51854
6.59351488128,353,827,51835
6.59658900226,348,830,51825
6.59968793059,344,836,51813
6.60273198803,339,845,51798
6.60574155443,335,853,51784
6.60881691817,337,864,51766
6.61192312378,340,864,51755
6.61496203719,334,869,51739
6.61816415882,332,869,51731
6.6216414197,326,871,51719
6.62467939372,319,884,51702
6.62777623984,319,890,51689
6.63124781794,315,893,51678
6.63427072863,313,898,51661
6.63729319672,310,899,51648
6.64038690979,316,906,51628
6.64342405584,316,912,51612
6.64646990577,315,928,51591
6.64954937406,316,933,51577
6.65264888841,308,938,51568
6.65566603352,308,937,51558
6.65871460897,307,941,51544
6.66178395258,306,949,51530
6.66483069046,307,953,51518
6.66795883462,298,962,51504
6.67133852587,306,958,51495
6.67442225668,310,967,51474
6.67744694408,313,969,51463
6.68056574154,311,975,51447
6.68365858877,314,973,51434
6.68666064449,312,990,51410
6.68968273512,311,1001,51393
6.69271098215,308,1014,51377
6.69578434443,303,1023,51362
6.69890832394,301,1029,51350
6.7019222414,300,1039,51332
6.70498177128,304,1048,51311
6.70801724884,311,1052,51290
6.7111267616,312,1059,51274
6.71415517409,306,1075,51254
6.717389756,307,1089,51230
6.72053613357,309,1107,51202
6.72367688612,313,1112,51184
6.72673615137,318,1123,51164
6.72976758298,321,1132,51142
6.73285565687,322,1142,51120
6.73585664542,322,1144,51105
6.73886984306,320,1152,51092
6.74195303617,322,1168,51066
6.74497238471,325,1176,51045
6.74801079791,328,1186,51021
6.75111626658,320,1196,51005
6.75413691284,323,1211,50979
6.75714287225,324,1212,50964
6.76031274912,324,1222,50941
6.76332354475,330,1236,50912
6.7664245025,328,1246,50893
6.7695266235,342,1250,50870
6.77255145893,346,1257,50847
6.77561435944,348,1265,50825
6.77865268204,355,1274,50800
6.78176718186,354,1286,50778
6.78480918719,362,1282,50765
6.78791517074,365,1282,50752
6.79105187417,369,1275,50742
6.79411508218,364,1291,50714
6.79720026206,367,1299,50689
6.80020750065,376,1298,50669
6.80323133484,371,1308,50651
6.80625777938,370,1311,50638
6.80928332806,371,1311,50621
6.81232203829,374,1312,50609
6.81556805538,377,1311,50591
6.8185717458,380,1323,50565
6.82170589668,377,1330,50547
6.8247113599,376,1337,50525
6.82772452625,371,1347,50504
6.83075963974,378,1338,50495
6.83381224674,383,1343,50475
6.83688661668,382,1363,50445
6.83991990119,377,1380,50416
6.84294294383,383,1385,50392
6.84600603642,387,1389,50374
6.8490337592,395,1381,50360
6.85210040239,403,1377,50339
6.85514577704,406,1372,50325
6.85818458707,412,1366,50308
6.86120131401,418,1362,50295
6.86429321297,421,1358,50281
6.86738716284,431,1357,50264
6.87039001496,424,1367,50248
6.87341051678,422,1376,50225
6.87646256465,423,1382,50207
6.87951142482,425,1384,50187
6.88257147552,425,1398,50159
6.88559825472,428,1406,50136
6.88860975668,434,1411,50110
6.89169969295,442,1415,50086
6.89476925937,449,1420,50066
6.89777130723,451,1434,50039
6.90078910569,458,1434,50017
6.90387022955,462,1436,49998
6.90687909081,470,1429,49985
6.90988914808,465,1438,49962
6.91290049783,476,1427,49942
6.91594500882,484,1428,49917
6.91899260597,500,1418,49900
6.92206521186,522,1400,49884
6.92508346519,524,1409,49859
6.92808602901,532,1413,49837
6.93111097081,541,1413,49816
6.93414849996,549,1417,49794
6.93720634839,557,1415,49774
6.94033930756,560,1422,49743
6.94337697727,558,1424,49721
6.9464056036,558,1425,49704
6.9494474595,557,1424,49684
6.95252817585,572,1408,49675
6.95558699527,580,1411,49645
6.95859219096,581,1411,49624
6.96161883709,575,1412,49607
6.96464356285,580,1414,49582
6.96768066041,585,1416,49554
6.97068898703,594,1406,49538
6.97379650196,589,1408,49520
6.9768043316,592,1407,49497
6.97981511904,612,1385,49482
6.98282895586,609,1383,49461
6.9858323572,618,1385,49437
6.98883595458,620,1375,49423
6.99185365612,634,1370,49399
6.994880109,634,1367,49382
6.9980414654,644,1362,49359
7.00106748617,661,1352,49337
7.00433294646,656,1341,49323
7.00734531174,672,1327,49304
7.01045895796,687,1309,49290
7.0135624019,693,1301,49270
7.01660961835,702,1292,49253
7.01963282917,706,1282,49239
7.02264614743,724,1260,49226
7.02567280019,731,1254,49209
7.02869860759,739,1238,49194
7.03170389203,745,1227,49179
7.03481237584,742,1218,49160
7.0378158339,738,1215,49140
7.04083799416,743,1201,49129
7.04385028092,754,1185,49114
7.04692763757,765,1171,49096
7.05009149804,774,1150,49080
7.05320948252,784,1131,49063
7.05623613714,789,1127,49043
7.05926459612,785,1137,49019
7.06238697635,787,1138,48994
7.06539361013,791,1125,48976
7.06844607218,792,1106,48962
7.07145951083,797,1099,48947
7.07453342029,793,1085,48933
7.07761163435,794,1075,48920
7.08071903612,794,1057,48912
7.08375017674,799,1052,48887
7.08683040275,807,1040,48872
7.08983330417,810,1037,48849
7.09293954447,820,1016,48841
7.09603126611,811,1009,48828
7.09903295123,826,993,48813
7.10204225573,813,991,48799
7.10506704662,806,985,48787
7.10808775045,800,983,48772
7.11115235366,796,964,48763
7.11417372833,801,958,48746
7.1171949004,791,951,48733
7.12020753909,796,946,48712
7.1232964682,801,926,48704
7.1263311165,791,927,48687
7.12933285627,787,920,48676
7.1323519451,799,901,48663
7.13539947647,784,893,48654
7.1384061537,796,884,48641
7.14148706852,797,871,48629
7.14452639738,803,849,48620
7.14762801088,798,837,48610
7.15064933912,800,821,48605
7.15365942375,793,820,48590
7.15675860655,788,812,48578
7.15995750752,787,802,48566
7.16298867961,784,796,48552
7.16598937744,774,797,48536
7.16908074782,768,788,48528
7.17210158898,760,783,48515
7.1751345594,754,784,48500
7.17814714589,751,774,48489
7.18115286563,750,760,48478
7.18419352346,744,748,48472
7.18724960075,733,748,48460
7.19030689632,728,738,48452
7.1933510129,720,728,48445
7.19636450456,705,731,48430
7.19945351036,697,733,48415
7.20259415463,695,725,48404
7.2056441462,689,719,48392
7.20871662954,677,711,48385
7.21176856923,675,704,48377
7.21509632166,672,696,48370
7.21813150112,661,695,48359
7.22114822586,648,695,48348
7.22415102145,638,684,48345
7.22721685388,638,679,48333
7.23043671862,630,680,48323
7.23361347265,626,676,48316
7.23664539591,616,667,48309
7.2396500183,610,667,48299
7.24267255818,603,663,48288
7.24573202413,595,660,48280
7.24879599146,586,660,48267
7.25183725315,580,659,48258
7.25494381846,573,659,48248
7.25797973933,562,650,48245
7.26154038266,549,653,48234
7.26458121669,553,644,48225
7.26759168102,546,643,48217
7.27059495349,540,646,48201
7.27365168154,534,655,48183
7.27676199405,527,653,48172
7.27983657113,525,655,48159
7.28287994932,515,663,48144
7.2858816551,502,663,48138
7.28891107591,490,660,48131
7.29195218751,483,663,48122
7.29496502666,478,663,48111
7.29800123998,463,668,48102
7.30134594533,458,672,48089
7.30440504917,450,675,48080
7.30740822573,445,671,48073
7.31049416034,435,670,48066
7.31372175458,434,672,48054
7.31679857355,436,672,48041
7.31983198917,430,674,48033
7.32288887695,424,680,48019
7.3259141292,413,685,48007
7.32899981836,407,688,47997
7.33204121008,398,699,47982
7.33504858007,389,703,47971
7.33811047042,380,707,47962
7.34111332244,383,704,47952
7.3442046184,378,712,47937
7.34723540286,373,722,47922
7.35027967357,377,725,47906
7.35336229116,371,730,47895
7.35651704934,363,739,47880
7.35957290866,356,750,47865
7.36267114416,351,759,47851
7.36568696096,351,760,47842
7.36872087995,345,763,47831
7.37173459423,344,762,47825
7.37502996787,338,763,47816
7.37803688235,336,765,47804
7.38118256835,331,771,47790
7.38424657218,328,782,47772
7.38741075932,319,785,47763
7.39041251156,319,788,47752
7.39343858113,318,795,47738
7.39673725663,313,805,47722
7.39998107147,312,804,47715
7.40323814647,307,803,47708
7.40645919995,305,805,47696
7.40950275017,302,807,47689
7.41251268762,304,804,47678
7.41567376831,303,804,47669
7.41887748753,299,812,47657
7.42225176915,294,817,47647
7.42536874304,288,824,47636
7.42837154255,291,822,47626
7.43139807645,294,820,47615
7.43447617772,292,819,47609
7.43752721164,289,824,47598
7.44053462126,291,828,47586
7.44355954178,289,829,47575
7.44686430979,293,827,47565
7.44996688165,295,834,47551
7.45310032092,292,834,47542
7.45613108618,290,840,47528
7.45914012734,289,840,47521
7.46232101414,293,844,47508
7.46538063498,297,849,47493
7.46857227829,297,844,47487
7.47203438014,295,854,47471
7.47537684224,289,859,47461
7.47841915603,281,869,47448
7.48142159973,286,865,47441
7.48458603571,279,870,47430
7.48775930931,279,876,47419
7.49085496228,282,871,47411
7.49388337622,281,871,47402
7.49690395517,288,876,47385
7.49990934645,290,879,47372
7.50317897091,292,886,47357
7.5062002821,294,894,47341
7.50922773264,289,900,47331
7.51231600034,291,895,47323
7.51539022475,293,898,47313
7.51850253841,293,898,47306
7.52169057208,300,901,47292
7.52469595703,298,900,47284
7.52786503355,302,911,47261
7.531289075,309,906,47248
7.53437496178,308,918,47231
7.53741667673,308,923,47217
7.54051657586,308,927,47206
7.54354970678,306,931,47195
7.54675642402,305,937,47180
7.55016390522,303,950,47161
7.55326371536,304,953,47149
7.55631903189,305,960,47134
7.55945210693,300,971,47117
7.56266546073,302,979,47100
7.56571599062,304,983,47083
7.56881818384,304,987,47069
7.5718746192,299,1004,47048
7.57500736919,299,1009,47034
7.57806879667,295,1017,47017
7.58136553982,291,1022,47006
7.58437717143,300,1012,46996
7.58747443413,300,1018,46983
7.59062632245,300,1024,46966
7.59364862534,297,1033,46949
7.59686029601,302,1037,46932
7.6001412329,298,1042,46918
7.60319084303,294,1047,46904
7.6062756073,296,1059,46886
7.60930166131,295,1075,46865
7.61240741884,295,1080,46853
7.61541328818,303,1075,46842
7.61856936177,312,1081,46826
7.6216095679,310,1086,46813
7.62467609133,315,1087,46799
7.62773356407,310,1098,46776
7.63075777346,315,1102,46760
7.63385507483,313,1104,46749
7.63686686524,314,1114,46730
7.6398945852,317,1120,46710
7.64292321389,313,1125,46694
7.64597559991,322,1122,46678
7.64910522194,314,1122,46673
7.65220842894,319,1127,46658
7.65524022294,329,1121,46644
7.65826040302,333,1118,46631
7.66127646336,335,1124,46613
7.66428440235,340,1115,46604
7.66730741417,340,1114,46591
7.67067048819,339,1110,46582
7.67378441069,330,1119,46567
7.67680007549,334,1129,46542
7.67981571795,342,1136,46523
7.68284222482,345,1143,46506
7.68592924995,341,1141,46494
7.68894293858,342,1156,46469
7.69202993478,345,1159,46452
7.69503463674,356,1150,46440
7.69807039998,356,1163,46419
7.70107970818,354,1174,46404
7.70413455026,360,1179,46383
7.70713984098,357,1189,46365
7.7103098774,363,1187,46351
7.71335290792,363,1195,46331
7.71635938473,361,1200,46317
7.71953453955,362,1208,46299
7.72254086789,376,1205,46280
7.72563633728,389,1198,46268
7.72869944277,407,1187,46252
7.73179093372,412,1187,46234
7.73492298559,407,1189,46219
7.73798700944,413,1187,46206
7.74103126568,423,1188,46188
7.74405777652,426,1191,46170
7.74722169653,431,1193,46152
7.75029329255,437,1191,46137
7.75332566336,440,1187,46121
7.75635373849,440,1192,46106
7.75960301502,439,1196,46091
7.76262203938,434,1205,46067
7.76565530216,432,1211,46049
7.76867560837,435,1211,46034
7.77169634781,435,1204,46025
7.77472441393,435,1210,46006
7.77775349931,445,1200,45993
7.78076514952,449,1204,45973
7.78377393269,448,1202,45966
7.7867844128,454,1206,45945
7.78996220825,461,1208,45925
7.79307419752,468,1205,45906
7.79614056055,462,1213,45888
7.79919269081,469,1213,45871
7.80221575713,469,1213,45857
7.80522578155,470,1205,45845
7.80825768362,472,1204,45828
7.81126501836,476,1205,45806
7.81430156156,485,1210,45782
7.81748040538,488,1210,45766
7.82050554401,503,1198,45756
7.82353049819,512,1195,45737
7.82657991936,526,1182,45719
7.82960821398,542,1183,45694
7.83262012098,548,1180,45676
7.83574563831,551,1167,45668
7.83879772987,547,1161,45655
7.84186670761,560,1152,45638
7.84488093515,572,1143,45619
7.84788730089,567,1148,45598
7.85093966322,575,1144,45579
7.8540064779,580,1141,45558
7.85709072232,587,1132,45544
7.86015704318,588,1134,45527
7.86315905743,588,1129,45516
7.86618973944,583,1133,45495
7.86919083956,591,1123,45480
7.87219220386,599,1118,45465
7.87523593675,597,1110,45448
7.87828189319,605,1097,45433
7.88130404932,615,1087,45415
7.88431737658,608,1090,45396
