Time,!x,!y,!z,Protein(),Gate(),Gate2(),Gate3()
67693.8146642,0,525,8,533,6,0,24
67794.5168628,0,547,7,554,6,0,24
67894.6028607,0,533,6,539,6,0,24
67996.9438822,0,531,4,535,6,0,24
68098.4701031,0,534,3,537,6,0,24
68201.1690131,0,538,3,541,6,0,24
68301.4836764,0,565,3,568,6,0,24
68403.191806,0,561,3,564,6,0,24
68503.6461307,0,564,2,566,6,0,24
68604.1500638,0,570,2,572,6,0,24
68705.339046,0,562,2,564,6,0,24
68805.8157866,0,564,2,566,7,0,23
68906.5054468,0,556,2,558,7,0,23
69006.5518245,0,580,2,582,7,0,23
69107.6454168,0,592,2,594,7,0,23
69208.8637715,0,614,1,615,7,0,23
69310.1011166,0,642,1,643,8,0,22
69410.2613289,0,665,1,666,8,0,22
69511.009172,0,681,1,682,8,0,22
69613.2967481,0,715,1,716,8,0,22
69713.5418012,0,726,1,727,8,0,22
69813.7708333,0,728,1,729,8,0,22
69914.2853397,0,742,1,743,8,0,22
70014.3511942,0,764,1,765,8,0,22
70114.6823487,0,780,1,781,8,0,22
70216.5142626,0,789,1,790,8,0,22
70316.652786,0,782,1,783,8,0,22
70418.2608018,0,781,1,782,8,0,22
70518.9931953,0,791,1,792,8,0,22
70619.2548469,0,785,1,786,8,0,22
70720.4677194,0,791,1,792,8,0,22
70820.5410274,0,790,1,791,8,0,22
70920.7271856,0,791,1,792,8,0,22
71021.9660702,0,796,1,797,8,0,22
71121.9880399,0,788,0,788,8,0,22
71222.6113376,0,801,0,801,8,0,22
71322.650898,0,828,0,828,8,0,22
71422.6712882,0,834,0,834,8,0,22
71523.2942076,0,830,0,830,8,0,22
71624.0608756,0,839,0,839,8,0,22
71727.0405409,0,843,0,843,8,0,22
71827.112633,0,853,0,853,8,0,22
71927.9502611,0,829,0,829,8,0,22
72028.3636766,0,822,0,822,8,0,22
72128.994746,0,822,0,822,8,0,22
72229.0315565,0,809,0,809,8,0,22
72329.6959566,0,805,0,805,8,0,22
72430.2212574,0,782,0,782,8,0,22
72530.549698,4,767,0,771,2,0,28
72630.7414313,20,677,0,697,2,0,28
72732.1032638,47,610,0,657,2,0,28
72832.3614443,61,547,0,608,2,0,28
72935.5249713,72,508,0,580,2,0,28
73036.8182564,82,469,0,551,2,0,28
73137.1093004,103,425,0,528,2,0,28
73239.8599295,112,389,0,501,3,0,27
73347.0498008,133,337,0,470,3,0,27
73447.4093016,153,299,0,452,4,0,26
73548.4478912,175,256,0,431,4,0,26
73649.3746114,206,230,0,436,5,0,25
73749.9172589,234,207,0,441,5,0,25
73850.6060471,247,195,0,442,5,0,25
73952.0165664,289,177,0,466,5,0,25
74052.113823,314,159,0,473,5,0,25
74152.2143032,340,141,0,481,5,0,25
74252.6795421,363,128,0,491,5,0,25
74352.9512166,391,121,0,512,5,0,25
74453.2872826,407,110,0,517,5,0,25
74554.2526522,417,102,0,519,5,0,25
74654.4605447,421,91,0,512,5,0,25
74754.559199,410,83,0,493,5,0,25
74855.9788348,422,80,0,502,5,0,25
74956.1987737,432,71,0,503,5,0,25
75056.6834661,455,64,0,519,5,0,25
75157.3453016,452,62,0,514,5,0,25
75260.7495298,455,57,0,512,5,0,25
75360.8664012,448,53,0,501,5,0,25
75461.7610094,458,47,0,505,5,0,25
75562.2025532,446,39,0,485,5,0,25
75662.2101272,441,36,0,477,5,0,25
75762.2746713,431,33,0,464,5,0,25
75862.4087631,447,32,0,479,5,0,25
75962.4487574,460,28,0,488,5,0,25
76062.6690676,478,25,0,503,5,0,25
76164.5815065,481,24,0,505,5,0,25
76264.9681681,486,22,0,508,5,0,25
76366.0273148,492,18,0,510,5,0,25
76466.2680872,508,16,0,524,5,0,25
76567.1751551,517,13,0,530,5,0,25
76671.0844207,532,13,0,545,5,0,25
76771.329664,522,13,0,535,5,0,25
76871.5609744,530,12,0,542,6,0,24
76973.4646333,533,10,0,543,6,0,24
77073.7141535,552,8,0,560,6,0,24
77174.4679907,554,7,0,561,6,0,24
77274.4706878,583,6,0,589,6,0,24
77376.8158838,584,6,0,590,6,0,24
77477.5014219,575,6,0,581,6,0,24
77578.1329156,568,6,0,574,6,0,24
77678.76112,559,6,0,565,6,0,24
77779.9107525,574,5,0,579,6,0,24
77880.2214673,573,4,0,577,6,0,24
77980.5072058,572,4,0,576,6,0,24
78081.6694913,564,4,0,568,6,0,24
78182.7690054,567,4,0,571,6,0,24
78283.0782957,576,4,0,580,6,0,24
78383.3987898,578,3,0,581,7,0,23
78483.8709362,587,2,0,589,7,0,23
78584.7936925,606,2,0,608,7,0,23
78684.894823,613,1,0,614,7,0,23
78785.5343236,624,1,0,625,7,0,23
78885.7224398,638,1,0,639,7,0,23
78987.7341016,636,1,0,637,7,0,23
79088.8326393,628,1,0,629,7,0,23
79189.3047672,634,1,0,635,7,0,23
79289.5350601,646,1,0,647,7,0,23
79390.3418757,654,0,0,654,7,0,23
79490.680099,648,0,0,648,7,0,23
79591.4216529,667,0,0,667,7,0,23
79692.4072188,636,0,5,641,1,0,29
79792.6138845,566,0,13,579,1,0,29
79896.5369131,509,0,18,527,1,0,29
79998.155165,467,0,23,490,1,0,29
80098.4071307,419,0,33,452,1,0,29
80200.5261852,380,0,45,425,1,0,29
80301.6219717,349,0,50,399,1,0,29
80402.3936402,313,0,57,370,1,0,29
80503.6291172,277,0,63,340,1,0,29
80615.5115154,248,0,62,310,1,0,29
80715.9430832,216,0,68,284,1,0,29
80816.3221603,185,0,69,254,1,0,29
80916.7107288,175,0,76,251,1,0,29
81023.57421,158,0,83,241,1,0,29
81127.5969692,141,0,88,229,1,0,29
81228.046159,122,0,83,205,1,0,29
81329.6844998,114,0,85,199,1,0,29
81430.5279382,101,0,83,184,1,0,29
81530.7744435,92,0,86,178,1,0,29
81633.754791,86,0,94,180,2,0,28
81735.7101748,77,0,101,178,2,0,28
81836.2375711,69,0,104,173,2,0,28
81936.4025804,60,0,113,173,2,0,28
82036.7937077,55,0,123,178,2,0,28
82138.0726011,48,0,114,162,2,0,28
82239.6401612,45,0,116,161,2,0,28
82340.7974078,40,0,132,172,2,0,28
82442.3230584,37,0,142,179,2,0,28
82543.0659937,36,0,142,178,2,0,28
82643.7663551,34,0,157,191,3,0,27
82749.7261981,32,0,174,206,3,0,27
82850.1332664,27,0,170,197,3,0,27
82952.1778031,24,0,173,197,3,0,27
83053.3898053,24,0,181,205,3,0,27
83154.7960729,23,0,194,217,3,0,27
83255.2370061,22,0,212,234,3,0,27
83355.2895919,20,0,227,247,3,0,27
83456.7423069,17,0,232,249,3,0,27
83557.6579168,15,0,232,247,3,0,27
83657.8178167,14,0,240,254,3,0,27
83757.9073783,14,0,240,254,3,0,27
83860.2811864,14,0,246,260,3,0,27
83963.7103405,12,0,255,267,3,0,27
84067.1739386,11,0,254,265,3,0,27
84169.6223402,11,0,257,268,3,0,27
84271.9950635,10,0,268,278,3,0,27
84375.8652895,7,0,277,284,3,0,27
84476.2974159,6,0,289,295,3,0,27
84576.6653048,6,0,291,297,3,0,27
84679.0298709,6,0,281,287,3,0,27
84779.70697,5,0,276,281,3,0,27
84879.9173114,5,0,280,285,3,0,27
84980.1803648,4,0,279,283,3,0,27
85084.3352183,4,0,287,291,3,0,27
85184.6578704,4,0,287,291,3,0,27
85285.1289032,4,0,292,296,3,0,27
85386.0785159,4,0,294,298,3,0,27
85490.1325961,3,0,301,304,3,0,27
85591.0695525,3,0,289,292,3,0,27
85694.7944402,3,0,294,297,3,0,27
85795.0309313,1,0,289,290,3,0,27
85895.2444209,1,0,287,288,3,0,27
85995.996287,1,0,287,288,4,0,26
86096.7873549,1,0,296,297,4,0,26
86201.1495071,1,0,312,313,4,0,26
86302.5460435,1,0,320,321,4,0,26
86402.8176342,1,0,323,324,4,0,26
86504.015666,1,0,345,346,4,0,26
86604.2990387,1,0,339,340,4,0,26
86707.9010623,1,0,350,351,4,0,26
86808.4401361,1,0,349,350,4,0,26
86911.6923208,1,0,340,341,4,0,26
87013.7207428,1,0,344,345,4,0,26
87115.1456429,1,0,365,366,4,0,26
87219.4227603,1,0,375,376,4,0,26
87320.9317438,1,0,387,388,4,0,26
87421.1988047,1,0,380,381,4,0,26
87521.4882473,1,0,387,388,4,0,26
87621.7724786,1,0,405,406,4,0,26
87721.8633485,1,0,400,401,4,0,26
87824.972581,1,0,392,393,4,0,26
87926.6439733,1,0,386,387,4,0,26
88027.0578086,1,0,400,401,4,0,26
88128.0573268,1,0,408,409,4,0,26
88228.4326495,1,0,416,417,4,0,26
88329.1247558,1,0,417,418,4,0,26
88429.1644957,1,0,417,418,4,0,26
88529.3627145,1,0,416,417,4,0,26
88630.1271307,1,0,405,406,4,0,26
88730.3628444,1,0,403,404,4,0,26
88830.9862973,1,0,411,412,4,0,26
88932.7028179,1,0,423,424,4,0,26
89033.231369,1,0,412,413,4,0,26
89138.8297534,1,0,407,408,4,0,26
89239.3387557,1,0,406,407,4,0,26
89342.048601,1,0,388,389,4,0,26
89448.5408045,1,0,387,388,4,0,26
89550.357597,1,0,401,402,4,0,26
89650.4330614,1,0,400,401,4,0,26
89750.5023256,1,0,401,402,4,0,26
89851.1108631,1,0,392,393,4,0,26
89953.0675488,1,0,396,397,4,0,26
90053.6167277,1,0,394,395,4,0,26
90153.8257328,1,0,409,410,4,0,26
90254.1437565,1,0,415,416,4,0,26
90357.8590184,1,0,399,400,4,0,26
90459.6029649,1,0,389,390,4,0,26
90560.6526612,1,0,391,392,4,0,26
90660.7842705,1,0,398,399,4,0,26
90761.2332323,1,0,414,415,4,0,26
90865.504611,1,0,421,422,4,0,26
90965.7781932,1,0,414,415,4,0,26
91069.0187154,1,0,409,410,4,0,26
91169.7269594,1,0,414,415,4,0,26
91273.0648415,1,0,427,428,5,0,25
91375.1387156,1,0,430,431,5,0,25
91475.509189,1,0,427,428,5,0,25
91575.7117908,1,0,425,426,5,0,25
91676.656,1,0,443,444,5,0,25
91778.1261177,1,0,433,434,5,0,25
91878.3889533,1,0,427,428,5,0,25
91979.5475444,1,0,441,442,5,0,25
92081.008641,1,0,437,438,5,0,25
92181.2770988,1,0,444,445,5,0,25
92282.3981827,1,0,441,442,5,0,25
92384.3270491,1,0,445,446,5,0,25
92485.3077484,1,0,470,471,6,0,24
92587.3445436,1,0,494,495,6,0,24
92688.5195238,1,0,510,511,6,0,24
92790.6542543,1,0,527,528,6,0,24
92890.7238936,1,0,524,525,6,0,24
92992.2120494,1,0,533,534,6,0,24
93092.2486381,1,0,526,527,6,0,24
93193.7382911,0,0,530,530,6,0,24
93294.1951626,0,0,542,542,6,0,24
93397.1992261,0,0,543,543,6,0,24
93498.0328986,0,1,552,553,1,0,29
93598.8914433,0,12,511,523,1,0,29
93700.18008,0,26,461,487,1,0,29
93800.6127986,0,35,414,449,1,0,29
93900.7123978,0,47,380,427,2,0,28
94002.1434558,0,61,349,410,2,0,28
94104.1435795,0,70,314,384,2,0,28
94208.1728841,0,74,279,353,2,0,28
94308.6877607,0,88,259,347,3,0,27
94409.2965814,0,114,224,338,3,0,27
94510.0466108,0,143,200,343,3,0,27
94613.4338926,0,161,181,342,3,0,27
94713.5117961,0,174,159,333,3,0,27
94814.701999,0,183,150,333,3,0,27
94914.9281091,0,193,140,333,3,0,27
95015.2217502,0,194,126,320,3,0,27
95117.8122568,0,228,113,341,4,0,26
95219.0242764,0,247,102,349,4,0,26
95323.9054615,0,263,91,354,4,0,26
95425.2178336,0,283,79,362,4,0,26
95526.1685938,0,309,71,380,4,0,26
95628.4113416,0,324,62,386,4,0,26
95728.4806318,0,336,56,392,4,0,26
95832.6800755,0,343,54,397,5,0,25
95932.8451069,0,357,51,408,5,0,25
96033.6548434,0,382,48,430,5,0,25
96133.8391867,0,409,44,453,6,0,24
96234.7023883,0,428,37,465,6,0,24
96335.78011,0,449,35,484,7,0,23
96436.1781098,0,481,32,513,7,0,23
96537.191404,0,509,28,537,7,0,23
96639.9533807,0,530,25,555,7,0,23
96740.4023333,0,550,22,572,7,0,23
96840.5757492,0,572,21,593,7,0,23
96940.7130637,0,597,17,614,7,0,23
97040.714908,0,620,15,635,7,0,23
97142.0774416,0,614,12,626,7,0,23
97242.3168231,0,634,11,645,7,0,23
97342.6015784,0,630,9,639,7,0,23
97443.4326039,0,625,7,632,7,0,23
97543.7899939,0,622,7,629,7,0,23
97643.9836007,0,631,6,637,7,0,23
97744.3533319,0,654,6,660,7,0,23
97844.808398,0,663,6,669,7,0,23
97946.6845343,0,649,6,655,7,0,23
98047.9595313,0,652,6,658,7,0,23
98149.2206404,0,673,6,679,8,0,22
98249.4360339,0,678,6,684,8,0,22
98349.5213752,0,703,5,708,8,0,22
98449.7785229,0,720,5,725,8,0,22
98551.7963184,0,721,5,726,8,0,22
98653.8782794,0,716,4,720,8,0,22
98755.3650442,0,733,4,737,8,0,22
98856.874049,0,746,4,750,8,0,22
98958.3162068,0,767,4,771,8,0,22
99059.9810118,0,751,4,755,8,0,22
99160.5560501,0,752,4,756,8,0,22
99260.8673302,0,751,4,755,8,0,22
99361.0227464,0,779,3,782,9,0,21
99461.2979335,1,782,1,784,0,0,30
99562.327467,1,710,1,712,0,0,30
99662.6272153,1,646,1,648,0,0,30
99763.1471981,1,593,1,595,0,0,30
99863.2032822,1,535,1,537,0,0,30
99963.7691431,1,486,1,488,0,0,30
